id,department,category,brand,name,insert_date
1970063,Bebé,Alimentacion infantil,,Preparado lácteo crecimiento Junior,2020-09-27 00:05:00
1970082,Bebé,Alimentacion infantil,,Leche para lactantes en polvo 1 baby,2020-09-27 00:05:00
1970242,Bodega,Cerveza,,Cerveza Clásica Steinburg,2020-09-27 00:05:00
1970323,Bodega,Cerveza,,Bebida cider con gas Wild panther sabor a manzana,2020-09-27 00:05:00
1970433,Bodega,Licores,,Whiskey bourbon Black County,2020-09-27 00:05:00
1970449,Bodega,Licores,,Piña colada Pi.omka,2020-09-27 00:05:00
1970586,Bodega,Vino blanco,,Vino blanco semidulce Diamante D.O Rioja,2020-09-27 00:05:00
1970966,Otros,Arreglos,,"Arreglo para puchero vacuno, cerdo y pollo",2020-09-27 00:05:00
1971036,Carnicería,Aves y pollo,,Medio pollo,2020-09-27 00:05:00
1971165,Carnicería,Conejo y cordero,,Garretas brazuelo de cordero,2020-09-27 00:05:00
1971443,Desayuno y Dulces,Galletas,,Galletas de mantequilla Belgas,2020-09-27 00:05:00
1971543,Charcutería y Quesos,Chopped y mortadela,,Galantina con pistacho y trufa finas lonchas,2020-09-27 00:05:00
1971829,Charcutería y Quesos,Queso untable y fresco,,Mousse de queso y nueces,2020-09-27 00:05:00
1971965,Congelados,Helados,,Castañas heladas de nata,2020-09-27 00:05:00
1972172,Platos Preparados,Pizzas,,Pizza atún ultracongelada,2020-09-27 00:05:00
1972318,Frescos,Verdura,Hacendado,Guisante fino ultracongelado,2020-09-27 00:05:00
1972351,Frescos,Verdura,Hacendado,Brócoli,2020-09-27 00:05:00
1972386,Frescos,Verdura,,Wakame ensalada del mar congelada,2020-09-27 00:05:00
1972574,Frescos,Conservas de verdura y frutas,Hacendado,Macedonia de verduras,2020-09-27 00:05:00
1972683,Despensa,Gazpacho y cremas,,Gazpacho fresco,2020-09-27 00:05:00
1972788,Cuidado Personal,Acondicionador y mascarilla,,Ampollas cabello,2020-09-27 00:05:00
1972839,Cuidado Personal,Champu,,Champú infantil Kids,2020-09-27 00:05:00
1972975,Cuidado Personal,Coloracion cabello,,Coloración permanente 9.1 rubio clarísimo ceniza,2020-09-27 00:05:00
1972982,Cuidado Personal,Coloracion cabello,,Coloración permanente 6.35 rubio caramelo,2020-09-27 00:05:00
1973001,Cuidado Personal,Coloracion cabello,,Coloración permanente L'Oréal 9.3 rubio muy claro dorado,2020-09-27 00:05:00
1973142,Cuidado Personal,Afeitado y cuidado para hombre,,After shave bálsamo piel sensible 0% alcohol ni perfume,2020-09-27 00:05:00
1973212,Otros,Cuidado corporal,,Gel refrescante mentol para pies y piernas,2020-09-27 00:05:00
1973313,Cuidado Personal,Cuidado e higiene facial,,Crema facial antiedad revitalizante Sisbela reestructuradora,2020-09-27 00:05:00
1973393,Cuidado Personal,Depilacion,,Cera caliente en tarro apta piel sensible,2020-09-27 00:05:00
1973666,Cuidado Personal,Higiene bucal,,Enjuague bucal infantil previene las caries sin alcohol,2020-09-27 00:05:00
1973766,Cuidado Personal,Manicura y pedicura,,Tratamiento para uñas gel quita-cutículas,2020-09-27 00:05:00
1974169,Salud,Fitoterapia,,Cápsulas huesos y articulaciones,2020-09-27 00:05:00
1974225,Salud,Parafarmacia,,Preservativos natural On,2020-09-27 00:05:00
1974242,Frescos,Fruta,,Manzana golden,2020-09-27 00:05:00
1974275,Frescos,Fruta,,Ciruela roja,2020-09-27 00:05:00
1974291,Frescos,Lechuga y ensalada preparada,,Lechuga corazón romana,2020-09-27 00:05:00
1974465,Lácteos y Huevos,Leche y bebidas vegetales,,Bebida láctea crecimiento y desarrollo Max,2020-09-27 00:05:00
1974476,Lácteos y Huevos,Leche y bebidas vegetales,,Preparado lácteo cereales al cacao Peques 3,2020-09-27 00:05:00
1974511,Lácteos y Huevos,Mantequilla y margarina,,Mantequilla sin sal añadida,2020-09-27 00:05:00
1974514,Lácteos y Huevos,Mantequilla y margarina,,Mantequilla con sal,2020-09-27 00:05:00
1974746,Limpieza y Hogar,Insecticida y ambientador,,Difusor multifragancia eléctrico,2020-09-27 00:05:00
1974949,Limpieza y Hogar,Limpiahogar y friegasuelos,,Multiusos desinfectante antibacterias,2020-09-27 00:05:00
1975437,Maquillaje,Colorete y polvos,,Iluminador facial Bom Bom creamy 03,2020-09-27 00:05:00
1975929,Mascotas,Gato,,"Bocaditos en salsa gato adulto Delikuit con salmón, trucha y verduras",2020-09-27 00:05:00
1975953,Mascotas,Gato,,Comida gato adulto con ternera y verduras,2020-09-27 00:05:00
1976138,Panadería y Pastelería,Bolleria de horno,,Bizcocho sin gluten y sin lactosa,2020-09-27 00:05:00
1976380,Panadería y Pastelería,Pan de horno,,Pan integral 100% rebanado,2020-09-27 00:05:00
1976749,Platos Preparados,Platos preparados calientes,,Fideos orientales Yakisoba de pollo,2020-09-27 00:05:00
1977068,Lácteos y Huevos,Yogures liquidos,,Bebida láctea tropical Danacol 0% azúcares añadidos,2020-09-27 00:05:00
1977126,Lácteos y Huevos,Yogures y postres infantiles,,Yogur infantil cremoso de fresa Go-Lácteo +8 meses,2020-09-27 00:05:00
1990620,Despensa,Otras salsas,,Tomate frito,2020-09-27 12:00:00
1990623,Despensa,Otras salsas,,Tomate frito receta artesana,2020-09-27 12:00:00
1990682,Bebidas,Agua,,Agua mineral Bronchales pequeña tapón infantil,2020-09-27 12:00:00
1991247,Despensa,Arroz,,Arroz especial ensaladas y guarnición,2020-09-27 12:00:00
1991286,Despensa,Legumbres,,Alubia pinta,2020-09-27 12:00:00
1991291,Despensa,Legumbres,,Lenteja cocida pardina,2020-09-27 12:00:00
1991365,Despensa,Pasta y fideos,,Penne sin gluten Felicia,2020-09-27 12:00:00
1991376,Despensa,Pasta y fideos,,Spaghetti Armando,2020-09-27 12:00:00
1991377,Despensa,Pasta y fideos,,Spaghetti,2020-09-27 12:00:00
1991393,Despensa,Pasta y fideos,,Placas para lasaña precocidas El Pavo,2020-09-27 12:00:00
1991563,Desayuno y Dulces,Chocolate,,Chocolate con leche Valor almendras enteras,2020-09-27 12:00:00
1991633,Desayuno y Dulces,Chocolate,,Crema al cacao y leche con avellanas,2020-09-27 12:00:00
1992046,Bodega,Cerveza,,Cerveza Amstel,2020-09-27 12:00:00
1992048,Bodega,Cerveza,,Cerveza Clásica Steinburg,2020-09-27 12:00:00
1992348,Bodega,Tinto de verano y sangria,,Tinto de verano limón,2020-09-27 12:00:00
1992578,Bodega,Vino tinto,,Vino tinto D.O Rioja Reservado crianza,2020-09-27 12:00:00
1992806,Bebidas Calientes,Cafe soluble y otras bebidas,,Café soluble en sobres descafeinado,2020-09-27 12:00:00
1993083,Carnicería,Aves y pollo,,Mollejas de pollo,2020-09-27 12:00:00
1993440,Carnicería,Empanados y elaborados,Hacendado,Croquetas de pollo ultracongeladas,2020-09-27 12:00:00
1993589,Desayuno y Dulces,Cereales,,Cereales con salvado de trigo fibra sticks,2020-09-27 12:00:00
1993701,Desayuno y Dulces,Galletas,,Bizcocho bañado en chocolate con leche Cadbury delight,2020-09-27 12:00:00
1993927,Charcutería y Quesos,Embutido curado,,Taquitos de chorizo Revilla,2020-09-27 12:00:00
1994048,Charcutería y Quesos,Pate y sobrasada,,Sobrasada selecta L'Illa especialidades,2020-09-27 12:00:00
1994344,Congelados,Helados,,Helado de nata y galleta cacao,2020-09-27 12:00:00
1994638,Frescos,Verdura,Hacendado,Guisante fino ultracongelado,2020-09-27 12:00:00
1994934,Frescos,Conservas de verdura y frutas,Hacendado,Cerezas en almíbar denso,2020-09-27 12:00:00
1995076,Despensa,Sopa y caldo,,Caldo de pollo en pastillas,2020-09-27 12:00:00
1995127,Despensa,Tomate,,Tomate seco en aceite,2020-09-27 12:00:00
1995350,Cuidado Personal,Coloracion cabello,,Coloración permanente 7.40 rubio cobrizo intenso,2020-09-27 12:00:00
1995477,Cuidado Personal,Fijacion cabello,,Gel fijador extra fuerte todo tipo de cabello fijación 4,2020-09-27 12:00:00
1995583,Cuidado Personal,Afeitado y cuidado para hombre,,Brocha de afeitar pelo de tejón,2020-09-27 12:00:00
1995811,Cuidado Personal,Cuidado e higiene facial,,Ampollas faciales ácido hialurónico concentrado,2020-09-27 12:00:00
1995835,Cuidado Personal,Depilacion,,Crema depilatoria Veet for men piel normal,2020-09-27 12:00:00
1996186,Cuidado Personal,Higiene intima,,Pañal adulto talla M,2020-09-27 12:00:00
1996237,Cuidado Personal,Manicura y pedicura,,Lima fibra de vidrio,2020-09-27 12:00:00
1996324,Cuidado Personal,Perfume y colonia,,Eau de toilette mujer Chanson d'Eau,2020-09-27 12:00:00
1996350,Cuidado Personal,Perfume y colonia,,Eau de toilette mujer Adolfo Dominguez Agua de bambú,2020-09-27 12:00:00
1996489,Cuidado Personal,Protector solar y aftersun,,Gel protección solar facial anti-edad Seesee FPS 50+,2020-09-27 12:00:00
1996606,Salud,Parafarmacia,,Tiras protectoras de espuma sport Doctor San,2020-09-27 12:00:00
1996770,Frescos,Lechuga y ensalada preparada,,Ensalada mezcla fresca,2020-09-27 12:00:00
1996921,Lácteos y Huevos,Leche y bebidas vegetales,,Bebida de almendras Almendrola,2020-09-27 12:00:00
1997062,Limpieza y Hogar,Detergente y suavizante ropa,,Quitamanchas en seco,2020-09-27 12:00:00
1997155,Limpieza y Hogar,Insecticida y ambientador,,Colgador antipolillas lavanda,2020-09-27 12:00:00
1997189,Limpieza y Hogar,Insecticida y ambientador,Brise,Ambientador by lavanda y jazmín,2020-09-27 12:00:00
1997533,Limpieza y Hogar,Papel higienico y celulosa,,Servilleta papel decorada suavidad y absorción,2020-09-27 12:00:00
1997574,Limpieza y Hogar,Pilas y bolsas de basura,,Bolsa de basura extra 30L cubo mediano,2020-09-27 12:00:00
1997640,Limpieza y Hogar,Utensilios de limpieza y calzado,,Cepillo de ropa,2020-09-27 12:00:00
1998010,Maquillaje,Pinceles y brochas,,Esponja maquillaje triángulos,2020-09-27 12:00:00
1998156,Pescadería,Pescado fresco,,Corvina limpia con cabeza,2020-09-27 12:00:00
1998209,Pescadería,Salazones y ahumados,,Salmón ahumado Ubago,2020-09-27 12:00:00
1998318,Mascotas,Gato,,Anti orines para perros y gatos Krislin,2020-09-27 12:00:00
1998413,Mascotas,Pez y otros,,Alimento completo para periquitos Granzoo,2020-09-27 12:00:00
1998657,Panadería y Pastelería,Harina y preparado reposteria,,Preparado para pizzas,2020-09-27 12:00:00
1999187,Otros,Platos preparados frios,,Gazpacho suave,2020-09-27 12:00:00
1999226,Lácteos y Huevos,Bifidus,,Bífidus con avena y nueces,2020-09-27 12:00:00
1999279,Otros,Postres de soja,,Postre de soja con piña y maracuyá,2020-09-27 12:00:00
1999358,Lácteos y Huevos,Yogures liquidos,,Bebida láctea natural azucarada,2020-09-27 12:00:00
2012310,Despensa,Otras salsas,,Tomate frito con cebolla,2020-09-28 00:02:00
2012891,Frescos,Frutos secos y fruta desecada,Hacendado,Almendra natural,2020-09-28 00:02:00
2013169,Despensa,Pasta y fideos,,Macarrón rayado,2020-09-28 00:02:00
2013300,Desayuno y Dulces,Chicles y caramelos,,Caramelos regaliz sabor mentol Dolis,2020-09-28 00:02:00
2013335,Desayuno y Dulces,Chocolate,,Chocolate negro Valor puro almendras enteras,2020-09-28 00:02:00
2013566,Bebé,Alimentacion infantil,,Leche de continuación Peques 2,2020-09-28 00:02:00
2014406,Bebidas Calientes,Cafe capsula y monodosis,,Café monodosis descafeinado Espresso,2020-09-28 00:02:00
2014575,Carnicería,Aves y pollo,,Chuletas de pavo al ajillo,2020-09-28 00:02:00
2014608,Carnicería,Aves y pollo,,Contramuslos de pollo sin piel,2020-09-28 00:02:00
2014649,Carnicería,Carne congelada,,Rabo de vacuno añojo congelado,2020-09-28 00:02:00
2014725,Carnicería,Conejo y cordero,,Filetes hígado de cordero,2020-09-28 00:02:00
2014905,Carnicería,Empanados y elaborados,,Pechugas de pollo empanadas marinadas,2020-09-28 00:02:00
2014956,Desayuno y Dulces,Cereales,,Muesli crunchy,2020-09-28 00:02:00
2015038,Desayuno y Dulces,Galletas,,Galletas Digestive avena,2020-09-28 00:02:00
2015162,Carnicería,Aves y jamon cocido,Hacendado,Pechuga de pavo finas lonchas,2020-09-28 00:02:00
2015267,Charcutería y Quesos,Chopped y mortadela,,Mortadela,2020-09-28 00:02:00
2015374,Charcutería y Quesos,Jamon serrano,,Panceta salada ibérica La Hacienda del ibérico,2020-09-28 00:02:00
2015599,Charcutería y Quesos,Queso untable y fresco,,Perlas de mozzarella fresca,2020-09-28 00:02:00
2015809,Congelados,Helados,,Helado cucurucho de chocolate,2020-09-28 00:02:00
2015845,Congelados,Helados,,Sorbete con mango,2020-09-28 00:02:00
2016173,Frescos,Verdura,Hacendado,Zanahoria baby ultracongelada,2020-09-28 00:02:00
2016196,Frescos,Verdura,,Patatas bravas ultracongeladas,2020-09-28 00:02:00
2016729,Cuidado Personal,Fijacion cabello,,Espuma rizos definidos fijación 5,2020-09-28 00:02:00
2016745,Cuidado Personal,Fijacion cabello,,Protector térmico cabello fijación 1,2020-09-28 00:02:00
2016888,Otros,Cuidado corporal,,Loción corporal 10% urea pura,2020-09-28 00:02:00
2017033,Cuidado Personal,Cuidado e higiene facial,,Crema facial día antiarrugas 45+,2020-09-28 00:02:00
2017096,Cuidado Personal,Depilacion,,Crema depilatoria Veet piel seca,2020-09-28 00:02:00
2017251,Cuidado Personal,Higiene bucal,,Dentífrico gel infantil + 2 años 2 en 1,2020-09-28 00:02:00
2017328,Cuidado Personal,Higiene intima,,Compresa con alas noche Suave,2020-09-28 00:02:00
2017747,Cuidado Personal,Perfume y colonia,,Lote hombre Antonio Banderas Power of Seduction,2020-09-28 00:02:00
2018247,Lácteos y Huevos,Leche y bebidas vegetales,,Leche desnatada sin lactosa,2020-09-28 00:02:00
2018257,Lácteos y Huevos,Leche y bebidas vegetales,,Leche desnatada,2020-09-28 00:02:00
2018368,Lácteos y Huevos,Leche y bebidas vegetales,,Leche de continuación Peques 2,2020-09-28 00:02:00
2018493,Limpieza y Hogar,Detergente y suavizante ropa,,Jabón en escamas Capricho con aceite de coco y glicerina,2020-09-28 00:02:00
2018518,Limpieza y Hogar,Detergente y suavizante ropa,,Suavizante ropa nutrive concentrado,2020-09-28 00:02:00
2018694,Limpieza y Hogar,Insecticida y ambientador,,Barras de incienso Sonata aroma jazmín,2020-09-28 00:02:00
2019053,Limpieza y Hogar,Pilas y bolsas de basura,,Bolsa de basura compostables 10L cubo pequeño,2020-09-28 00:02:00
2019144,Limpieza y Hogar,Utensilios de limpieza y calzado,,Plumero atrapa polvo,2020-09-28 00:02:00
2019177,Limpieza y Hogar,Utensilios de limpieza y calzado,,Plantillas gel talla 41-46,2020-09-28 00:02:00
2019259,Maquillaje,Colorete y polvos,,Colorete compacto 01,2020-09-28 00:02:00
2019400,Maquillaje,Labios,,Pintalabios mate 12,2020-09-28 00:02:00
2019494,Maquillaje,Ojos,,Fijador Primer sombras de ojos,2020-09-28 00:02:00
2019548,Pescadería,Pescado congelado,Hacendado,Filetes de bacalao sin espinas congelado,2020-09-28 00:02:00
2019718,Pescadería,Salazones y ahumados,,Bacalao ahumado Ubago en aceite de girasol,2020-09-28 00:02:00
2019827,Mascotas,Gato,,Comida gato adulto con ternera y verduras,2020-09-28 00:02:00
2019857,Mascotas,Gato,,Snack gato barritas de pollo e hígado,2020-09-28 00:02:00
2019885,Mascotas,Perro,,Mini aritos perro adulto,2020-09-28 00:02:00
2019889,Mascotas,Perro,,Comida perro adulto Supreme con salmón y arroz,2020-09-28 00:02:00
2019911,Mascotas,Perro,,Snack perro mix galletas con aroma de vainilla,2020-09-28 00:02:00
2020152,Panadería y Pastelería,Pan de horno,,3 Baguettes masa madre,2020-09-28 00:02:00
2020297,Panadería y Pastelería,Pan tostado y rallado,,Mini biscotes integrales Minigrill,2020-09-28 00:02:00
2020654,Lácteos y Huevos,Yogures desnatados,,Yogur cremoso con frutas del bosque 0% materia grasa 0% sin azúcares añadidos,2020-09-28 00:02:00
2020693,Lácteos y Huevos,Yogures liquidos,,Bebida láctea de fresa L-casei,2020-09-28 00:02:00
2020772,Lácteos y Huevos,Yogures y postres infantiles,,Petit de bolsillo de fresa,2020-09-28 00:02:00
2020847,Otros,Melocoton y pina,,Zumo de piña selección,2020-09-28 00:02:00
2033775,Despensa,Aceite vinagre y sal,,Aceite de aguacate Ethnos,2020-09-28 12:00:00
2034215,Bebidas,Refresco de naranja y de limon,,Refresco lima limón,2020-09-28 12:00:00
2034224,Bebidas,Refresco de naranja y de limon,,Refresco naranja,2020-09-28 12:00:00
2034268,Bebidas,Refresco de te y sin gas,,Refresco té sabor mango cero,2020-09-28 12:00:00
2034280,Bebidas,Refresco de te y sin gas,,Refresco de naranja Gold Spring sin gas,2020-09-28 12:00:00
2034328,Despensa,Aceitunas y encurtidos,,Aceitunas rellenas con pepinillo,2020-09-28 12:00:00
2034421,Frescos,Frutos secos y fruta desecada,Hacendado,Nuez macadamia,2020-09-28 12:00:00
2034687,Despensa,Pasta y fideos,,Pasta infantil con vegetales,2020-09-28 12:00:00
2035071,Bebé,Alimentacion infantil,,Papilla arroz con pollo baby natur +6 meses,2020-09-28 12:00:00
2035124,Bebé,Alimentacion infantil,,Leche para lactantes en polvo 1 Nidina,2020-09-28 12:00:00
2035227,Bebé,Biberon chupete y menaje,,Portachupetes,2020-09-28 12:00:00
2035232,Bebé,Biberon chupete y menaje,,Babero pequeño de 0 a 4 meses,2020-09-28 12:00:00
2035246,Cuidado Personal,Higiene y cuidado,,Loción corporal infantil hidratante,2020-09-28 12:00:00
2035752,Bodega,Vino blanco,,Vino blanco D.O Rueda Abadía Mantrús Sauvignon blanc,2020-09-28 12:00:00
2036153,Bebidas Calientes,Cafe soluble y otras bebidas,,Horchata fresca,2020-09-28 12:00:00
2036212,Bebidas Calientes,Te e infusiones,,Infusión Figura,2020-09-28 12:00:00
2036292,Carnicería,Aves y pollo,,Tacos de pavo al ajillo,2020-09-28 12:00:00
2036536,Carnicería,Cerdo,,Presa de cerdo ibérico,2020-09-28 12:00:00
2036790,Carnicería,Empanados y elaborados,,Croquetas de pollo,2020-09-28 12:00:00
2036810,Desayuno y Dulces,Cereales,,Anillos de cereales Colors sabor a frutas,2020-09-28 12:00:00
2037013,Carnicería,Aves y jamon cocido,Hacendado,Jamón cocido extra finas lonchas,2020-09-28 12:00:00
2037511,Congelados,Helados,,Granizado de limón,2020-09-28 12:00:00
2037624,Pescadería,Pescado,Hacendado,Filetes de merluza del cabo sin piel ultracongelados,2020-09-28 12:00:00
2037887,Frescos,Verdura,Hacendado,Patatas corte grueso ultracongeladas,2020-09-28 12:00:00
2038076,Frescos,Conservas de verdura y frutas,Hacendado,Pimientos en tiras condimentados,2020-09-28 12:00:00
2038321,Despensa,Tomate,,Tomate triturado,2020-09-28 12:00:00
2038368,Cuidado Personal,Acondicionador y mascarilla,,Mascarilla cabello Elvive color vive,2020-09-28 12:00:00
2038500,Cuidado Personal,Coloracion cabello,,Coloración permanente 2.10 negro azul,2020-09-28 12:00:00
2038543,Cuidado Personal,Coloracion cabello,,Coloración permanente 6.60 rojo pasión,2020-09-28 12:00:00
2038604,Cuidado Personal,Coloracion cabello,,Coloración permanente sin amoníaco 6.0 rubio oscuro,2020-09-28 12:00:00
2038955,Cuidado Personal,Cuidado e higiene facial,,Mascarilla facial cremosa de coco Montagne Jeunesse,2020-09-28 12:00:00
2039375,Cuidado Personal,Higiene intima,,Protegeslip de incontinencia pequeño,2020-09-28 12:00:00
2039451,Cuidado Personal,Manicura y pedicura,,Laca de uñas Butterfly 950 rojo oscuro,2020-09-28 12:00:00
2039479,Cuidado Personal,Manicura y pedicura,,Lima durezas,2020-09-28 12:00:00
2039531,Cuidado Personal,Perfume y colonia,,Eau de cologne Royale Ambree,2020-09-28 12:00:00
2039893,Salud,Parafarmacia,,Preservativos stimulating On texturados,2020-09-28 12:00:00
2039998,Frescos,Lechuga y ensalada preparada,,Ensalada de la casa,2020-09-28 12:00:00
2040147,Lácteos y Huevos,Leche y bebidas vegetales,,Leche entera sin lactosa,2020-09-28 12:00:00
2040182,Lácteos y Huevos,Leche y bebidas vegetales,,Bebida de almendras Soymilk,2020-09-28 12:00:00
2040498,Limpieza y Hogar,Insecticida y ambientador,,Ambientador perlas tiernos recuerdos,2020-09-28 12:00:00
2040533,Limpieza y Hogar,Lejia y liquidos fuertes,,Lejía multiusos,2020-09-28 12:00:00
2040567,Limpieza y Hogar,Limpiahogar y friegasuelos,,Friegasuelos spa líquido,2020-09-28 12:00:00
2040747,Despensa,Menaje y conservacion de alimentos,,Papel vegetal,2020-09-28 12:00:00
2040903,Limpieza y Hogar,Utensilios de limpieza y calzado,,Pinzas de plástico,2020-09-28 12:00:00
2040907,Limpieza y Hogar,Utensilios de limpieza y calzado,,Cepillo de ropa,2020-09-28 12:00:00
2040995,Maquillaje,Bases de maquillaje y corrector,,Maquillaje fluido anti-age 30 sand,2020-09-28 12:00:00
2041041,Maquillaje,Bases de maquillaje y corrector,,Corrector fluido acción global 01,2020-09-28 12:00:00
2041258,Maquillaje,Ojos,,Paleta sombras de ojos perladas My Soul,2020-09-28 12:00:00
2041363,Pescadería,Pescado congelado,Hacendado,Tiras de potón del Pacífico congeladas,2020-09-28 12:00:00
2041401,Pescadería,Pescado en bandeja,,Huevas cocidas de merluzas Embumar,2020-09-28 12:00:00
2041475,Pescadería,Salazones y ahumados,Hacendado,Boquerones en vinagre en aceite de girasol,2020-09-28 12:00:00
2041519,Pescadería,Sushi,,Gyozas de pollo Sushita,2020-09-28 12:00:00
2041768,Panadería y Pastelería,Bolleria envasada,,Tortas de aceite Inés Rosales sin azúcar,2020-09-28 12:00:00
2042311,Otros,Velas y decoracion,,Vela de cumpleaños 6,2020-09-28 12:00:00
2042620,Lácteos y Huevos,Yogures desnatados,,Yogur cremoso con piña 0% materia grasa 0% sin azúcares añadidos,2020-09-28 12:00:00
2042837,Bebidas,Naranja,,Néctar de naranja sin azúcares añadidos,2020-09-28 12:00:00
2055540,Despensa,Mayonesa ketchup y mostaza,,Mostaza,2020-09-29 00:00:00
2056060,Bebidas,Refresco de te y sin gas,,Refresco de naranja sin gas,2020-09-29 00:00:00
2056335,Aperitivos,Patatas fritas y snacks,,Patatas fritas al punto de sal Lay's,2020-09-29 00:00:00
2056336,Aperitivos,Patatas fritas y snacks,,Patatas fritas sabor limón y pimienta,2020-09-29 00:00:00
2056888,Desayuno y Dulces,Chicles y caramelos,,Caramelos regaliz sabor mentol Dolis,2020-09-29 00:00:00
2057297,Bebé,Alimentacion infantil,,Papilla instantánea 8 cereales +6 meses,2020-09-29 00:00:00
2057502,Cuidado Personal,Higiene y cuidado,,Gel - champú bebé para pieles atópicas,2020-09-29 00:00:00
2057853,Bodega,Cerveza,,Cerveza,2020-09-29 00:00:00
2058287,Bodega,Sidra y cava,,Sidra extra El Gaitero,2020-09-29 00:00:00
2058290,Bodega,Sidra y cava,,Cava brut Cabré & Sabaté,2020-09-29 00:00:00
2058335,Bodega,Tinto de verano y sangria,,Tinto de verano clásico Sandevid,2020-09-29 00:00:00
2058720,Bodega,Vino tinto,,Vino tinto D.O Ribera del Duero Condado de Teón crianza,2020-09-29 00:00:00
2058734,Bodega,Vino tinto,,Vino tinto Porto Tawny Almeida Dias,2020-09-29 00:00:00
2058985,Bebidas Calientes,Cafe molido y en grano,,Café en grano mezcla fuerte,2020-09-29 00:00:00
2059446,Carnicería,Aves y pollo,,Codornices abiertas,2020-09-29 00:00:00
2059536,Carnicería,Carne congelada,,Alas de pollo congeladas,2020-09-29 00:00:00
2060256,Desayuno y Dulces,Cereales,,Copos de trigo integral y arroz bañados en chocolate con leche,2020-09-29 00:00:00
2060315,Desayuno y Dulces,Galletas,,Galletas divertidas El Rey León,2020-09-29 00:00:00
2060358,Desayuno y Dulces,Galletas,,Galletas con chocolate con leche,2020-09-29 00:00:00
2061319,Despensa,Arroz y pasta,,Lasaña de carne a la barbacoa ultracongelada,2020-09-29 00:00:00
2061371,Carnicería,Carne,,Pierna de lechal entera congelada,2020-09-29 00:00:00
2061532,Congelados,Helados,,Helado chocolate y cookies,2020-09-29 00:00:00
2061787,Pescadería,Pescado,Hacendado,Filete de salmón rosado salvaje con piel congelado,2020-09-29 00:00:00
2061798,Pescadería,Pescado,Hacendado,Sepia limpia pequeña congelada,2020-09-29 00:00:00
2062261,Pescadería,Atun y otras conservas de pescado,Hacendado,Sardinillas en aceite de oliva,2020-09-29 00:00:00
2062283,Pescadería,Atun y otras conservas de pescado,Hacendado,Huevas de bacalao,2020-09-29 00:00:00
2062441,Frescos,Conservas de verdura y frutas,Hida,Cabello de Ángel,2020-09-29 00:00:00
2062442,Frescos,Conservas de verdura y frutas,Hacendado,Pera en almíbar ligero,2020-09-29 00:00:00
2062832,Cuidado Personal,Acondicionador y mascarilla,,Mascarilla Be Radiant cabello apagado,2020-09-29 00:00:00
2062845,Cuidado Personal,Acondicionador y mascarilla,,Sérum Be Radiant 10 en 1 cabello apagado,2020-09-29 00:00:00
2063060,Cuidado Personal,Coloracion cabello,,Coloración sin amoníaco L'Oréal 503 castaño dorado,2020-09-29 00:00:00
2063131,Cuidado Personal,Coloracion cabello,,Coloración permanente L'Oréal 10 rubio muy claro,2020-09-29 00:00:00
2063413,Cuidado Personal,Afeitado y cuidado para hombre,,Lote corporal Men,2020-09-29 00:00:00
2063990,Cuidado Personal,Desodorante,,Desodorante hombre invisible antimanchas,2020-09-29 00:00:00
2064179,Cuidado Personal,Gel y jabon de manos,,Esponja de baño vegetal fibras naturales,2020-09-29 00:00:00
2064304,Cuidado Personal,Higiene bucal,,Dentífrico blanqueador sensation,2020-09-29 00:00:00
2064465,Cuidado Personal,Higiene intima,,Compresa con alas normal fina y segura,2020-09-29 00:00:00
2064524,Cuidado Personal,Higiene intima,,Braguita incontinencia talla M Tena silhouette color blanco,2020-09-29 00:00:00
2065179,Salud,Fitoterapia,,Lecitina de soja en gránulos,2020-09-29 00:00:00
2065648,Lácteos y Huevos,Leche y bebidas vegetales,,Bebida láctea semidesnatada Folic-B Flora,2020-09-29 00:00:00
2065675,Lácteos y Huevos,Leche y bebidas vegetales,,Leche desnatada fresca,2020-09-29 00:00:00
2065987,Limpieza y Hogar,Detergente y suavizante ropa,,Renovador del color azul marino La Nave lava y tiñe,2020-09-29 00:00:00
2066243,Limpieza y Hogar,Insecticida y ambientador,,Ambientador spray de tejidos elixir floral,2020-09-29 00:00:00
2066246,Limpieza y Hogar,Insecticida y ambientador,,Ambientador eléctrico ropa limpia,2020-09-29 00:00:00
2066422,Limpieza y Hogar,Limpiahogar y friegasuelos,,Abrillantador suelos,2020-09-29 00:00:00
2066777,Despensa,Menaje y conservacion de alimentos,,Film resistente,2020-09-29 00:00:00
2067064,Limpieza y Hogar,Utensilios de limpieza y calzado,,Cepillo fibras duras,2020-09-29 00:00:00
2067208,Maquillaje,Bases de maquillaje y corrector,,Stick iluminador perfectionist 01,2020-09-29 00:00:00
2067406,Maquillaje,Labios,,Brillo de labios transparente 11,2020-09-29 00:00:00
2067555,Maquillaje,Ojos,,Fijador Primer sombras de ojos,2020-09-29 00:00:00
2067903,Pescadería,Pescado fresco,,Morralla,2020-09-29 00:00:00
2067915,Pescadería,Pescado fresco,,Lubina abierta a la espalda con espinas y con cabeza,2020-09-29 00:00:00
2068919,Panadería y Pastelería,Pan de horno,,3 Baguettes masa madre,2020-09-29 00:00:00
2068946,Panadería y Pastelería,Pan de horno,,6 Panes de centeno 51%,2020-09-29 00:00:00
2068955,Panadería y Pastelería,Pan de horno,,"Pan con semillas 4,5% rebanado",2020-09-29 00:00:00
2068989,Panadería y Pastelería,Pan de molde y otras especialidades,,Pan de molde 100% integral,2020-09-29 00:00:00
