product_id,effective_date,price
1042068,2021-12-28,0.86
1042068,2022-11-06,0.93
1042068,2023-05-13,0.97
1042068,2025-07-06,1.0
1042099,2021-12-03,0.86
1042099,2022-02-06,0.93
1042099,2024-04-15,0.96
1042099,2025-05-16,1.0
1042237,2021-07-23,0.91
1042237,2023-11-26,0.95
1042237,2025-10-03,1.0
1042248,2021-11-10,0.96
1042248,2023-01-31,1.0
1042268,2021-04-16,0.85
1042268,2022-02-22,0.94
1042268,2023-03-12,0.98
1042268,2024-12-03,1.0
1042306,2021-12-02,0.79
1042306,2022-09-22,0.88
1042306,2023-10-01,0.93
1042306,2024-01-31,0.97
1042306,2025-06-05,1.0
1042359,2021-08-31,0.88
1042359,2022-01-12,0.94
1042359,2023-08-30,0.96
1042359,2024-06-30,0.97
1042359,2025-05-14,1.0
1042381,2021-09-17,0.81
1042381,2022-03-15,0.89
1042381,2023-06-04,0.92
1042381,2024-08-08,0.95
1042381,2025-01-24,1.0
1042409,2021-06-13,0.9
1042409,2022-05-03,0.99
1042409,2025-07-31,1.0
1042796,2021-09-24,0.89
1042796,2022-01-06,0.95
1042796,2024-02-06,1.0
1042922,2021-04-08,0.91
1042922,2022-03-20,1.0
1043082,2021-08-26,0.86
1043082,2022-01-14,0.92
1043082,2024-08-11,0.96
1043082,2025-06-01,1.0
1043130,2021-12-06,0.95
1043130,2023-11-27,0.97
1043130,2024-12-09,0.99
1043130,2025-09-30,1.0
1043229,2021-06-19,0.82
1043229,2022-12-11,0.9
1043229,2023-04-13,0.95
1043229,2025-06-26,1.0
1043232,2021-12-04,0.94
1043232,2023-03-13,0.97
1043232,2024-07-26,1.0
1043533,2021-09-08,0.91
1043533,2023-04-13,0.96
1043533,2024-06-18,0.99
1043533,2025-05-20,1.0
1043556,2021-07-07,0.98
1043556,2023-08-09,1.0
1043725,2021-10-19,0.89
1043725,2023-04-23,0.95
1043725,2024-02-18,0.99
1043725,2025-09-03,1.0
1043835,2021-04-07,0.94
1043835,2024-02-03,0.97
1043835,2025-04-25,1.0
1043928,2021-07-31,0.85
1043928,2022-09-18,0.91
1043928,2023-07-08,0.94
1043928,2024-12-26,0.96
1043928,2025-02-06,1.0
1043950,2021-01-10,0.87
1043950,2023-07-03,0.91
1043950,2024-10-08,0.95
1043950,2025-06-13,1.0
1044061,2021-09-21,0.89
1044061,2022-07-04,0.95
1044061,2023-02-08,0.99
1044061,2024-04-21,1.0
1044140,2021-10-24,0.89
1044140,2022-04-01,0.97
1044140,2025-11-22,1.0
1044150,2021-01-24,0.9
1044150,2022-04-07,0.96
1044150,2024-04-22,1.0
1044456,2021-05-30,0.84
1044456,2022-12-01,0.9
1044456,2023-09-21,0.95
1044456,2024-07-11,0.97
1044456,2025-04-29,1.0
1044709,2021-04-14,0.97
1044709,2024-07-07,1.0
1044981,2021-09-20,0.89
1044981,2023-04-16,0.93
1044981,2024-09-02,0.96
1044981,2025-07-10,1.0
1045086,2021-02-24,0.81
1045086,2022-07-12,0.88
1045086,2023-12-06,0.93
1045086,2024-06-18,0.95
1045086,2025-07-16,1.0
1045464,2021-09-16,0.82
1045464,2022-04-12,0.89
1045464,2023-10-23,0.91
1045464,2024-07-19,0.96
1045464,2025-04-28,1.0
1045565,2021-08-25,0.98
1045565,2023-10-23,1.0
1045724,2021-05-17,0.86
1045724,2023-06-18,0.9
1045724,2024-08-28,0.95
1045724,2025-04-20,1.0
1045730,2021-10-30,0.85
1045730,2022-10-29,0.9
1045730,2023-06-23,0.95
1045730,2024-09-14,0.97
1045730,2025-10-28,1.0
1045807,2021-11-03,0.9
1045807,2023-08-20,0.92
1045807,2024-02-20,0.96
1045807,2025-02-21,1.0
1045887,2021-07-05,0.86
1045887,2022-04-22,0.93
1045887,2023-02-19,0.96
1045887,2024-06-07,1.0
1045889,2021-04-15,0.88
1045889,2022-09-28,0.96
1045889,2025-02-09,1.0
1045964,2021-10-18,0.87
1045964,2022-09-01,0.95
1045964,2023-07-09,0.98
1045964,2024-06-16,1.0
1046047,2021-06-03,0.95
1046047,2023-09-10,0.97
1046047,2024-02-28,0.98
1046047,2025-07-27,1.0
1046104,2021-12-04,0.84
1046104,2022-11-09,0.93
1046104,2023-11-30,0.97
1046104,2024-02-24,1.0
1046177,2021-01-09,0.84
1046177,2022-07-10,0.91
1046177,2023-11-26,0.95
1046177,2024-08-15,0.98
1046177,2025-08-21,1.0
1046575,2021-10-09,0.86
1046575,2022-02-17,0.93
1046575,2023-09-13,0.96
1046575,2024-01-23,1.0
1046586,2021-07-14,0.81
1046586,2022-12-30,0.88
1046586,2023-11-25,0.92
1046586,2024-04-14,0.97
1046586,2025-12-18,1.0
1046635,2021-01-28,0.93
1046635,2024-10-07,0.96
1046635,2025-11-30,1.0
1046849,2021-07-31,0.96
1046849,2024-12-10,0.98
1046849,2025-02-14,1.0
1046902,2021-02-13,0.83
1046902,2022-07-23,0.92
1046902,2023-05-04,0.98
1046902,2024-07-10,1.0
1047006,2021-09-17,0.93
1047006,2022-05-02,0.99
1047006,2025-07-06,1.0
1047054,2021-10-05,0.93
1047054,2023-05-27,0.99
1047054,2024-09-02,1.0
1047412,2021-07-23,0.87
1047412,2022-06-17,0.94
1047412,2023-01-09,0.96
1047412,2024-04-12,1.0
1047509,2021-01-24,0.85
1047509,2022-08-18,0.94
1047509,2023-08-30,0.98
1047509,2024-09-12,0.99
1047509,2025-02-24,1.0
1047526,2021-01-09,0.95
1047526,2023-07-10,0.98
1047526,2024-08-28,1.0
1047586,2021-07-30,0.82
1047586,2022-07-04,0.9
1047586,2023-09-20,0.92
1047586,2024-11-06,0.97
1047586,2025-07-06,1.0
1047644,2021-03-08,0.93
1047644,2023-05-29,0.99
1047644,2024-07-17,1.0
1047703,2021-07-09,0.86
1047703,2022-08-14,0.95
1047703,2024-12-25,0.96
1047703,2025-11-02,1.0
1047718,2021-11-27,0.96
1047718,2024-11-25,0.97
1047718,2025-02-05,1.0
1047741,2021-01-16,0.83
1047741,2022-02-24,0.91
1047741,2023-08-21,0.97
1047741,2024-03-29,0.99
1047741,2025-12-13,1.0
1048055,2021-12-19,0.9
1048055,2022-04-20,0.99
1048055,2025-08-17,1.0
1048177,2021-05-26,0.84
1048177,2022-10-29,0.91
1048177,2023-07-01,0.96
1048177,2024-12-06,1.0
1048205,2021-03-29,0.9
1048205,2022-10-03,0.98
1048205,2025-01-11,1.0
1048239,2021-02-20,0.86
1048239,2022-10-09,0.92
1048239,2024-07-03,0.97
1048239,2025-06-18,1.0
1048318,2021-01-28,0.83
1048318,2022-07-19,0.89
1048318,2023-04-13,0.93
1048318,2024-01-15,0.96
1048318,2025-04-20,1.0
1048412,2021-01-20,0.85
1048412,2022-09-15,0.93
1048412,2023-06-20,0.95
1048412,2024-03-25,0.97
1048412,2025-03-05,1.0
1048466,2021-06-08,1.0
1048532,2021-12-09,0.91
1048532,2023-04-19,0.93
1048532,2024-07-10,0.97
1048532,2025-06-26,1.0
1048698,2021-11-23,0.98
1048698,2023-02-03,1.0
1048761,2021-06-20,0.91
1048761,2023-06-21,0.95
1048761,2024-01-03,1.0
1048919,2021-01-02,0.95
1048919,2023-08-19,1.0
1048967,2021-07-11,0.83
1048967,2022-04-14,0.91
1048967,2023-08-03,0.95
1048967,2025-08-10,1.0
1049109,2021-01-08,0.87
1049109,2022-06-06,0.94
1049109,2024-05-21,0.95
1049109,2025-10-06,1.0
1049141,2021-03-06,0.86
1049141,2022-09-22,0.95
1049141,2023-04-23,0.98
1049141,2025-08-05,1.0
1049287,2021-06-02,0.85
1049287,2022-12-27,0.94
1049287,2024-05-13,0.98
1049287,2025-12-28,1.0
1049432,2021-03-08,0.9
1049432,2022-07-16,0.97
1049432,2024-02-13,0.98
1049432,2025-05-09,1.0
1049524,2021-08-13,0.82
1049524,2022-11-24,0.91
1049524,2023-12-18,0.93
1049524,2024-09-03,0.96
1049524,2025-01-10,1.0
1049548,2021-07-01,0.86
1049548,2022-01-24,0.95
1049548,2023-04-03,0.96
1049548,2024-02-08,0.98
1049548,2025-02-24,1.0
1049554,2021-08-27,0.79
1049554,2022-08-24,0.87
1049554,2023-05-25,0.9
1049554,2024-12-15,0.95
1049554,2025-01-19,1.0
1049615,2021-04-21,0.82
1049615,2022-01-24,0.89
1049615,2023-06-26,0.92
1049615,2024-07-10,0.97
1049615,2025-08-18,1.0
1049698,2021-01-28,0.83
1049698,2022-05-25,0.92
1049698,2023-01-13,0.95
1049698,2024-10-31,1.0
1049795,2021-12-17,0.84
1049795,2022-05-21,0.92
1049795,2023-09-30,0.95
1049795,2024-10-05,0.98
1049795,2025-02-15,1.0
1049823,2021-07-04,0.92
1049823,2022-02-19,0.99
1049823,2025-12-01,1.0
1049883,2021-01-18,0.83
1049883,2022-10-06,0.89
1049883,2023-11-14,0.92
1049883,2024-11-06,0.97
1049883,2025-12-25,1.0
1049885,2021-04-02,0.82
1049885,2022-10-06,0.91
1049885,2023-12-29,0.96
1049885,2024-05-18,1.0
1050092,2021-05-20,0.87
1050092,2022-03-01,0.96
1050092,2024-07-19,1.0
1050267,2021-08-28,0.86
1050267,2022-06-05,0.95
1050267,2024-04-06,0.97
1050267,2025-01-31,1.0
1050288,2021-07-11,0.84
1050288,2022-07-10,0.92
1050288,2024-12-07,0.95
1050288,2025-04-07,1.0
1050293,2021-11-18,0.87
1050293,2022-03-22,0.94
1050293,2023-07-06,0.97
1050293,2024-08-06,1.0
1050376,2021-06-20,0.94
1050376,2023-03-11,0.96
1050376,2024-08-14,0.99
1050376,2025-06-07,1.0
1050451,2021-05-15,0.88
1050451,2022-06-18,0.95
1050451,2024-08-21,1.0
1050516,2021-11-28,0.86
1050516,2022-12-11,0.93
1050516,2024-07-02,0.97
1050516,2025-01-30,1.0
1050614,2021-05-26,0.85
1050614,2022-01-04,0.91
1050614,2023-07-23,0.96
1050614,2025-05-31,1.0
1050803,2021-08-27,0.91
1050803,2022-09-06,0.97
1050803,2024-11-08,0.98
1050803,2025-01-10,1.0
1051019,2021-04-09,0.97
1051019,2024-08-05,0.99
1051019,2025-02-18,1.0
1051286,2021-01-25,0.9
1051286,2023-05-24,0.95
1051286,2024-05-26,0.97
1051286,2025-12-22,1.0
1051310,2021-09-14,0.84
1051310,2022-11-16,0.93
1051310,2023-07-07,0.95
1051310,2024-02-09,0.97
1051310,2025-10-09,1.0
1051368,2021-12-02,0.84
1051368,2022-06-26,0.9
1051368,2023-02-04,0.95
1051368,2025-10-26,1.0
1051411,2021-09-22,0.91
1051411,2023-03-27,0.96
1051411,2025-10-20,1.0
1051599,2021-01-18,0.89
1051599,2023-09-02,0.94
1051599,2024-04-06,0.98
1051599,2025-09-29,1.0
1051725,2021-12-05,0.87
1051725,2023-12-15,0.91
1051725,2024-03-05,0.96
1051725,2025-12-22,1.0
1051776,2021-03-02,0.83
1051776,2022-04-11,0.92
1051776,2024-07-29,0.95
1051776,2025-11-20,1.0
1052028,2021-05-30,0.87
1052028,2022-01-30,0.93
1052028,2023-01-09,0.98
1052028,2024-08-22,1.0
1052116,2021-03-16,0.83
1052116,2022-07-30,0.91
1052116,2023-03-29,0.96
1052116,2024-04-30,0.98
1052116,2025-01-14,1.0
1052149,2021-09-23,0.85
1052149,2022-02-14,0.92
1052149,2023-05-26,0.95
1052149,2024-04-03,0.97
1052149,2025-01-10,1.0
1052177,2021-01-07,0.98
1052177,2023-09-16,1.0
1052228,2021-04-09,0.92
1052228,2023-03-25,0.96
1052228,2024-12-14,1.0
1052232,2021-12-07,0.8
1052232,2022-05-05,0.89
1052232,2023-06-17,0.94
1052232,2024-02-03,0.97
1052232,2025-04-02,1.0
1052252,2021-09-19,0.89
1052252,2022-08-04,0.97
1052252,2024-04-02,0.98
1052252,2025-07-21,1.0
1052294,2021-08-10,0.9
1052294,2022-07-21,0.99
1052294,2024-09-15,1.0
1052483,2021-10-05,0.89
1052483,2022-04-12,0.96
1052483,2024-10-27,1.0
1052493,2021-01-15,0.82
1052493,2022-02-22,0.9
1052493,2023-04-23,0.94
1052493,2024-02-03,0.98
1052493,2025-03-20,1.0
1052586,2021-06-03,0.94
1052586,2023-03-08,0.97
1052586,2025-08-31,1.0
1052701,2021-07-09,0.96
1052701,2024-02-29,0.98
1052701,2025-02-18,1.0
1052724,2021-03-12,0.89
1052724,2023-02-11,0.93
1052724,2024-09-19,0.96
1052724,2025-11-04,1.0
1052923,2021-09-07,0.89
1052923,2022-04-09,0.96
1052923,2024-12-20,1.0
1053261,2021-07-27,0.9
1053261,2022-01-27,0.97
1053261,2024-08-31,0.99
1053261,2025-01-29,1.0
1053292,2021-05-28,0.85
1053292,2022-10-03,0.93
1053292,2023-03-14,0.95
1053292,2024-03-10,0.98
1053292,2025-11-30,1.0
1053352,2021-01-17,0.9
1053352,2023-02-14,0.93
1053352,2024-03-01,0.95
1053352,2025-11-15,1.0
1053425,2021-11-13,0.92
1053425,2022-08-15,0.99
1053425,2025-02-06,1.0
1053553,2021-05-06,0.82
1053553,2022-09-09,0.9
1053553,2023-08-08,0.91
1053553,2024-09-08,0.95
1053553,2025-09-17,1.0
1053950,2021-07-21,0.89
1053950,2022-12-03,0.98
1053950,2025-07-05,1.0
1054222,2021-07-29,0.97
1054222,2024-03-28,0.98
1054222,2025-09-25,1.0
1054289,2021-11-01,0.81
1054289,2022-08-22,0.88
1054289,2023-11-24,0.93
1054289,2024-10-16,0.98
1054289,2025-05-04,1.0
1054332,2021-10-11,0.81
1054332,2022-04-05,0.89
1054332,2023-01-04,0.95
1054332,2025-01-02,1.0
1054412,2021-04-24,0.96
1054412,2023-06-12,0.97
1054412,2024-10-14,1.0
1054481,2021-08-13,0.86
1054481,2022-01-12,0.92
1054481,2023-12-08,0.96
1054481,2024-08-22,1.0
1054508,2021-04-27,0.84
1054508,2022-04-11,0.91
1054508,2024-09-28,0.96
1054508,2025-07-13,1.0
1054522,2021-11-06,0.83
1054522,2022-02-09,0.89
1054522,2023-08-03,0.95
1054522,2024-05-13,1.0
1054586,2021-11-01,0.9
1054586,2022-04-03,0.98
1054586,2025-12-31,1.0
1054595,2021-05-03,0.84
1054595,2022-02-24,0.93
1054595,2023-06-15,0.97
1054595,2024-02-25,0.99
1054595,2025-05-29,1.0
1054648,2021-12-05,0.95
1054648,2023-05-14,0.97
1054648,2025-06-26,1.0
1054672,2021-11-10,0.87
1054672,2022-07-05,0.94
1054672,2024-05-14,0.98
1054672,2025-12-27,1.0
1054698,2021-05-25,0.9
1054698,2022-06-16,0.97
1054698,2023-06-11,0.99
1054698,2025-03-14,1.0
1054822,2021-07-08,0.93
1054822,2023-03-06,0.96
1054822,2024-01-19,0.98
1054822,2025-05-23,1.0
1054919,2021-10-30,0.82
1054919,2022-08-20,0.9
1054919,2023-10-08,0.93
1054919,2024-11-29,0.98
1054919,2025-10-05,1.0
1054987,2021-08-18,0.81
1054987,2022-11-18,0.9
1054987,2023-06-30,0.95
1054987,2024-06-29,0.98
1054987,2025-02-08,1.0
1055005,2021-11-10,0.83
1055005,2022-09-05,0.9
1055005,2023-11-02,0.93
1055005,2024-10-21,0.98
1055005,2025-05-07,1.0
1055049,2021-05-22,0.9
1055049,2023-01-11,0.95
1055049,2024-05-23,1.0
1055084,2021-07-26,0.84
1055084,2022-12-03,0.91
1055084,2023-09-16,0.96
1055084,2024-12-24,0.99
1055084,2025-08-22,1.0
1055117,2021-09-08,0.82
1055117,2022-02-28,0.88
1055117,2023-01-12,0.92
1055117,2024-04-07,0.95
1055117,2025-09-06,1.0
1055295,2021-07-29,0.83
1055295,2022-10-21,0.89
1055295,2023-06-05,0.94
1055295,2024-04-22,0.97
1055295,2025-09-27,1.0
1055300,2021-04-19,0.87
1055300,2022-07-17,0.93
1055300,2023-01-27,0.95
1055300,2024-02-26,0.96
1055300,2025-12-22,1.0
1055334,2021-02-06,0.88
1055334,2022-06-11,0.94
1055334,2023-06-10,1.0
1055531,2021-09-03,0.9
1055531,2024-03-12,0.95
1055531,2025-07-17,1.0
1055537,2021-12-07,0.84
1055537,2022-08-17,0.91
1055537,2023-01-10,0.95
1055537,2024-02-23,0.97
1055537,2025-02-03,1.0
1055742,2021-09-15,0.89
1055742,2022-04-03,0.95
1055742,2025-11-01,1.0
1055768,2021-11-16,0.87
1055768,2022-10-03,0.93
1055768,2023-03-14,0.97
1055768,2024-07-12,1.0
1056116,2021-08-13,0.9
1056116,2022-11-20,1.0
1056205,2021-09-24,0.87
1056205,2022-12-22,0.96
1056205,2023-12-21,0.98
1056205,2025-06-11,1.0
1056213,2021-08-31,0.96
1056213,2024-12-29,0.97
1056213,2025-04-12,1.0
1056503,2021-12-27,0.84
1056503,2022-07-12,0.91
1056503,2023-06-28,0.94
1056503,2024-08-27,0.98
1056503,2025-03-23,1.0
1056670,2021-04-16,0.79
1056670,2022-09-02,0.87
1056670,2023-06-30,0.91
1056670,2024-03-14,0.96
1056670,2025-06-20,1.0
1056678,2021-05-12,0.85
1056678,2022-03-01,0.94
1056678,2023-03-12,0.96
1056678,2025-10-06,1.0
1056720,2021-11-28,0.87
1056720,2022-02-07,0.95
1056720,2023-08-25,0.97
1056720,2024-03-11,1.0
1056948,2021-05-15,0.89
1056948,2022-02-19,0.96
1056948,2024-11-20,0.97
1056948,2025-01-18,1.0
1057193,2021-11-19,0.81
1057193,2022-01-12,0.86
1057193,2023-08-29,0.92
1057193,2024-10-06,0.97
1057193,2025-04-02,1.0
1057703,2021-03-25,0.85
1057703,2022-11-22,0.92
1057703,2023-06-05,0.94
1057703,2024-10-05,0.99
1057703,2025-11-09,1.0
1057886,2021-09-04,0.85
1057886,2022-08-11,0.92
1057886,2024-11-12,0.96
1057886,2025-06-30,1.0
1057915,2021-06-03,0.84
1057915,2022-03-04,0.89
1057915,2023-10-08,0.92
1057915,2024-05-13,0.97
1057915,2025-11-01,1.0
1058078,2021-07-03,0.95
1058078,2023-11-06,0.98
1058078,2025-02-02,1.0
1058203,2021-01-17,0.87
1058203,2022-01-31,0.94
1058203,2024-07-24,0.97
1058203,2025-01-11,1.0
1058257,2021-04-25,0.84
1058257,2022-03-07,0.91
1058257,2023-09-02,0.95
1058257,2024-03-09,1.0
1058447,2021-08-28,0.9
1058447,2022-04-25,0.97
1058447,2024-04-03,1.0
1058464,2021-11-29,0.88
1058464,2022-11-14,0.95
1058464,2024-07-19,0.99
1058464,2025-12-14,1.0
1058486,2021-10-22,0.8
1058486,2022-09-03,0.85
1058486,2023-12-16,0.9
1058486,2024-04-21,0.95
1058486,2025-08-18,1.0
1058561,2021-06-07,0.92
1058561,2023-06-24,0.96
1058561,2025-05-21,1.0
1058662,2021-01-16,0.83
1058662,2022-08-08,0.9
1058662,2023-03-15,0.92
1058662,2024-05-31,0.95
1058662,2025-10-24,1.0
1058705,2021-11-25,0.82
1058705,2022-05-21,0.88
1058705,2023-11-06,0.92
1058705,2024-05-03,0.95
1058705,2025-01-21,1.0
1058804,2021-04-23,0.86
1058804,2022-03-26,0.95
1058804,2023-02-02,0.96
1058804,2025-06-21,1.0
1059285,2021-05-04,0.84
1059285,2022-03-26,0.92
1059285,2023-11-15,0.96
1059285,2024-04-11,0.97
1059285,2025-02-20,1.0
1059344,2021-10-07,0.82
1059344,2022-08-03,0.89
1059344,2023-10-05,0.94
1059344,2024-01-30,0.95
1059344,2025-10-06,1.0
1059413,2021-06-30,0.8
1059413,2022-01-17,0.88
1059413,2023-09-03,0.9
1059413,2024-10-16,0.95
1059413,2025-10-23,1.0
1059430,2021-08-18,0.87
1059430,2022-02-11,0.95
1059430,2023-02-23,0.97
1059430,2025-06-06,1.0
1059446,2021-01-16,0.83
1059446,2022-07-08,0.91
1059446,2023-02-03,0.94
1059446,2024-07-11,0.97
1059446,2025-05-21,1.0
1059481,2021-04-28,0.85
1059481,2022-05-03,0.95
1059481,2023-07-30,0.97
1059481,2025-09-10,1.0
1059559,2021-12-24,0.91
1059559,2023-02-15,0.97
1059559,2025-03-05,1.0
1059638,2021-08-30,0.84
1059638,2022-12-21,0.91
1059638,2024-06-16,0.95
1059638,2025-07-02,1.0
1059773,2021-10-27,0.83
1059773,2022-06-29,0.9
1059773,2023-05-29,0.93
1059773,2024-10-18,0.96
1059773,2025-08-18,1.0
1059875,2021-06-04,0.92
1059875,2022-11-10,0.98
1059875,2024-04-15,1.0
1059995,2021-01-03,0.86
1059995,2022-07-31,0.93
1059995,2023-12-03,0.95
1059995,2024-04-14,0.97
1059995,2025-03-19,1.0
1060044,2021-03-15,0.96
1060044,2023-05-29,0.98
1060044,2024-05-10,1.0
1060104,2021-08-16,0.86
1060104,2022-07-13,0.93
1060104,2023-03-22,0.96
1060104,2024-10-28,0.99
1060104,2025-08-25,1.0
1060129,2021-05-25,0.9
1060129,2024-10-13,0.95
1060129,2025-05-20,1.0
1060152,2021-10-21,0.84
1060152,2022-01-24,0.93
1060152,2023-02-01,0.95
1060152,2024-06-08,0.96
1060152,2025-09-02,1.0
1060309,2021-04-13,0.78
1060309,2022-08-30,0.85
1060309,2023-02-13,0.9
1060309,2024-09-20,0.95
1060309,2025-12-17,1.0
1060329,2021-01-07,0.85
1060329,2022-02-15,0.91
1060329,2023-02-21,0.97
1060329,2024-07-26,1.0
1060457,2021-04-02,0.84
1060457,2022-04-09,0.93
1060457,2023-09-29,0.97
1060457,2025-05-16,1.0
1060491,2021-12-31,0.84
1060491,2022-07-26,0.91
1060491,2023-02-23,0.96
1060491,2024-08-14,0.97
1060491,2025-06-30,1.0
1060608,2021-03-06,0.89
1060608,2023-10-15,0.95
1060608,2024-12-27,0.99
1060608,2025-05-11,1.0
1060735,2021-01-01,0.89
1060735,2022-03-20,0.98
1060735,2024-09-02,1.0
1060898,2021-11-28,0.81
1060898,2022-01-22,0.9
1060898,2023-10-09,0.93
1060898,2024-01-09,0.98
1060898,2025-08-23,1.0
1061073,2021-04-30,0.86
1061073,2022-01-08,0.93
1061073,2023-04-12,0.98
1061073,2024-12-25,1.0
1061110,2021-08-13,0.91
1061110,2022-03-23,0.97
1061110,2023-07-04,0.99
1061110,2024-07-06,1.0
1061144,2021-01-29,0.97
1061144,2023-09-29,0.99
1061144,2025-01-23,1.0
1061221,2021-03-14,0.83
1061221,2022-08-16,0.9
1061221,2023-12-10,0.95
1061221,2025-10-14,1.0
1061313,2021-08-10,0.89
1061313,2023-03-31,0.93
1061313,2024-08-02,0.97
1061313,2025-10-10,1.0
1061370,2021-11-28,0.89
1061370,2022-09-04,0.95
1061370,2023-07-09,0.97
1061370,2025-09-27,1.0
1061559,2021-02-08,0.87
1061559,2022-05-30,0.94
1061559,2023-07-10,0.99
1061559,2025-06-05,1.0
1061583,2021-03-24,0.89
1061583,2022-12-03,0.95
1061583,2023-10-30,0.99
1061583,2024-07-11,1.0
1061717,2021-07-22,0.86
1061717,2022-02-22,0.92
1061717,2023-11-28,0.96
1061717,2025-01-23,1.0
1061726,2021-02-10,0.96
1061726,2024-10-10,1.0
1061804,2021-07-11,0.84
1061804,2022-08-02,0.93
1061804,2023-04-08,0.97
1061804,2024-12-14,1.0
1061814,2021-05-08,0.84
1061814,2022-02-19,0.92
1061814,2024-01-31,0.97
1061814,2025-03-03,1.0
1061846,2021-05-25,0.89
1061846,2022-06-16,0.97
1061846,2024-01-13,0.99
1061846,2025-01-19,1.0
1062052,2021-08-09,0.88
1062052,2022-10-26,0.95
1062052,2023-04-11,0.97
1062052,2024-03-28,0.98
1062052,2025-02-16,1.0
1062082,2021-11-27,0.86
1062082,2023-09-04,0.91
1062082,2024-08-02,0.95
1062082,2025-06-07,1.0
1062086,2021-11-24,0.94
1062086,2023-09-26,0.99
1062086,2025-01-31,1.0
1062207,2021-12-19,0.84
1062207,2022-04-06,0.93
1062207,2024-06-09,0.97
1062207,2025-07-10,1.0
1062393,2021-01-06,0.87
1062393,2022-06-05,0.96
1062393,2025-07-17,1.0
1062396,2021-08-14,0.81
1062396,2022-12-02,0.88
1062396,2023-07-05,0.94
1062396,2024-09-18,0.97
1062396,2025-04-29,1.0
1062406,2021-10-13,0.96
1062406,2024-04-27,1.0
1062410,2021-05-13,0.91
1062410,2022-10-06,1.0
1062627,2021-01-22,0.81
1062627,2022-07-10,0.89
1062627,2023-07-27,0.92
1062627,2024-12-03,0.97
1062627,2025-09-26,1.0
1062661,2021-03-06,0.88
1062661,2022-04-24,0.95
1062661,2024-03-06,0.98
1062661,2025-12-02,1.0
1062713,2021-08-06,0.82
1062713,2022-07-13,0.88
1062713,2023-08-13,0.93
1062713,2024-11-24,0.98
1062713,2025-03-01,1.0
1062722,2021-10-23,0.86
1062722,2022-07-23,0.94
1062722,2023-02-23,0.99
1062722,2024-08-29,1.0
1062852,2021-12-10,0.77
1062852,2022-03-18,0.85
1062852,2023-12-31,0.9
1062852,2024-09-17,0.95
1062852,2025-05-23,1.0
1062931,2021-12-20,0.88
1062931,2022-02-02,0.96
1062931,2023-04-06,1.0
1063016,2021-02-14,0.81
1063016,2022-09-27,0.86
1063016,2023-10-30,0.91
1063016,2024-06-15,0.96
1063016,2025-07-25,1.0
1063200,2021-08-27,0.87
1063200,2022-02-27,0.93
1063200,2023-02-06,0.97
1063200,2024-11-04,0.99
1063200,2025-08-21,1.0
1063284,2021-06-30,0.84
1063284,2022-03-14,0.93
1063284,2024-06-25,0.95
1063284,2025-01-13,1.0
1063292,2021-04-17,0.89
1063292,2022-06-29,0.95
1063292,2025-05-12,1.0
1063296,2021-08-07,0.84
1063296,2022-03-20,0.9
1063296,2023-06-30,0.92
1063296,2024-07-01,0.95
1063296,2025-09-30,1.0
1063417,2021-01-18,0.82
1063417,2022-12-07,0.91
1063417,2023-06-03,0.95
1063417,2025-06-26,1.0
1063496,2021-05-19,0.91
1063496,2023-03-19,0.95
1063496,2024-02-27,1.0
1063499,2021-03-21,0.87
1063499,2022-02-10,0.96
1063499,2025-12-29,1.0
1063608,2021-08-06,0.83
1063608,2022-02-18,0.9
1063608,2024-09-09,0.95
1063608,2025-12-10,1.0
1063623,2021-05-22,0.84
1063623,2022-06-13,0.92
1063623,2023-09-20,0.96
1063623,2025-10-20,1.0
1063848,2021-04-15,0.82
1063848,2022-05-05,0.91
1063848,2024-11-14,0.96
1063848,2025-05-02,1.0
1064106,2021-06-12,0.85
1064106,2022-03-25,0.94
1064106,2023-12-04,0.96
1064106,2025-12-21,1.0
1064255,2021-02-17,0.9
1064255,2023-12-06,0.93
1064255,2024-05-18,0.97
1064255,2025-04-22,1.0
1064290,2021-07-22,0.86
1064290,2022-05-17,0.94
1064290,2023-12-06,0.97
1064290,2025-09-13,1.0
1064677,2021-05-23,0.84
1064677,2022-08-30,0.93
1064677,2024-11-10,0.98
1064677,2025-09-11,1.0
1064705,2021-02-22,0.88
1064705,2023-07-01,0.92
1064705,2024-09-27,0.96
1064705,2025-06-21,1.0
1064786,2021-03-20,0.9
1064786,2023-04-13,0.96
1064786,2024-07-16,1.0
1064807,2021-11-19,0.95
1064807,2024-03-15,0.99
1064807,2025-07-26,1.0
1064893,2021-05-27,0.96
1064893,2023-06-13,0.98
1064893,2025-09-01,1.0
1064940,2021-01-02,0.87
1064940,2022-02-13,0.95
1064940,2023-12-10,0.97
1064940,2025-10-28,1.0
1064957,2021-06-13,0.9
1064957,2022-11-24,0.98
1064957,2024-06-24,0.99
1064957,2025-10-15,1.0
1064987,2021-03-03,0.91
1064987,2023-04-05,0.95
1064987,2025-09-01,1.0
1065009,2021-02-20,0.83
1065009,2022-09-18,0.89
1065009,2023-11-23,0.93
1065009,2024-08-17,0.95
1065009,2025-11-15,1.0
1065045,2021-08-23,0.88
1065045,2022-02-20,0.97
1065045,2023-09-26,1.0
1065129,2021-01-25,0.98
1065129,2025-12-24,1.0
1065380,2021-08-02,0.94
1065380,2024-05-15,0.98
1065380,2025-05-11,1.0
