ticket_id,store_id,customer_id,ticket_datetime,channel,payment_method,total_amount
21107,15,3755,2021-06-23 22:13:06,Tienda,Tarjeta crédito,1627.32
21108,56,4991,2023-06-10 08:20:18,Tienda,Efectivo,1506.52
21109,75,2456,2021-09-26 18:46:08,Tienda,Efectivo,588.25
21110,54,3586,2023-01-14 13:47:38,Tienda,Efectivo,19.55
21111,63,2251,2022-11-13 18:27:09,Tienda,Efectivo,1316.59
21112,61,410,2022-08-22 17:46:09,Tienda,Tarjeta débito,387.82
21113,1,2071,2024-04-06 21:09:40,Online,Tarjeta crédito,765.19
21114,38,778,2023-01-09 17:33:48,Tienda,Efectivo,1281.3
21115,43,2040,2023-11-07 00:38:32,Tienda,Efectivo,914.2
21116,1,177,2022-08-11 22:02:41,Online,Tarjeta débito,1120.07
21117,1,3747,2022-02-27 06:42:28,Online,Tarjeta débito,364.8
21118,25,762,2024-02-11 16:06:17,Tienda,Efectivo,737.39
21119,69,1233,2021-02-22 23:28:58,Tienda,Tarjeta crédito,1154.63
21120,59,1101,2025-01-29 02:25:14,Tienda,Efectivo,1143.58
21121,95,1679,2023-12-13 10:03:30,Tienda,Tarjeta débito,1144.4
21122,55,,2024-06-02 18:56:28,Tienda,Efectivo,1807.92
21123,36,3005,2023-10-09 18:57:35,Tienda,Tarjeta crédito,56.34
21124,1,2721,2023-05-08 03:30:09,Online,Tarjeta crédito,729.5
21125,88,,2022-10-17 22:46:28,Tienda,Efectivo,1811.93
21126,53,4620,2021-10-13 05:43:31,Tienda,Efectivo,2068.56
21127,2,2701,2025-04-28 02:09:39,Tienda,Tarjeta débito,1170.14
21128,56,,2023-07-19 16:42:27,Tienda,Tarjeta crédito,500.43
21129,62,,2023-09-20 13:34:50,Tienda,Efectivo,1856.87
21130,9,181,2023-08-30 02:04:45,Tienda,Tarjeta crédito,1752.74
21131,50,4451,2021-06-09 17:45:13,Tienda,Tarjeta crédito,1368.1
21132,54,2160,2021-07-01 20:27:40,Tienda,Tarjeta débito,1799.52
21133,1,4164,2023-02-25 21:02:15,Online,Tarjeta débito,353.45
21134,20,,2021-03-04 19:24:34,Tienda,Tarjeta débito,1369.28
21135,75,18,2021-04-19 22:28:20,Tienda,Efectivo,1648.89
21136,40,2885,2024-02-12 17:39:29,Tienda,Tarjeta débito,2425.54
21137,57,872,2024-05-26 14:57:16,Tienda,Efectivo,215.76
21138,49,1630,2024-10-22 05:38:16,Tienda,Tarjeta débito,500.17
21139,55,4570,2023-12-11 15:05:10,Tienda,Tarjeta crédito,1432.11
21140,46,1077,2025-09-15 23:21:13,Tienda,Tarjeta crédito,506.68
21141,100,816,2022-06-03 10:26:48,Tienda,Tarjeta crédito,767.68
21142,1,2716,2022-01-21 14:29:54,Online,Tarjeta débito,1413.3
21143,79,,2025-02-19 15:35:36,Tienda,Tarjeta débito,1030.82
21144,49,,2023-08-02 11:14:13,Tienda,Tarjeta débito,50.61
21145,77,3874,2024-01-16 10:59:09,Tienda,Tarjeta crédito,1643.48
21146,1,2307,2021-02-06 16:25:47,Online,Tarjeta débito,396.27
21147,25,2012,2022-01-10 23:01:28,Tienda,Efectivo,1988.14
21148,1,3343,2025-01-07 11:48:16,Online,Tarjeta crédito,2226.98
21149,96,,2023-03-17 01:00:31,Tienda,Efectivo,2028.06
21150,94,4998,2021-09-19 07:58:42,Tienda,Efectivo,552.21
21151,8,3049,2024-12-16 12:51:59,Tienda,Tarjeta débito,1063.71
21152,2,576,2021-09-28 22:49:31,Tienda,Tarjeta débito,1574.44
21153,62,728,2022-04-30 19:50:39,Tienda,Tarjeta débito,27.5
21154,78,3794,2023-11-30 23:00:21,Tienda,Tarjeta débito,817.76
21155,96,,2021-02-17 03:29:17,Tienda,Tarjeta crédito,604.29
21156,13,,2022-01-14 18:21:33,Tienda,Tarjeta crédito,435.05
21157,26,376,2022-07-20 15:00:02,Tienda,Tarjeta débito,1162.17
21158,51,,2024-12-08 08:38:12,Tienda,Tarjeta crédito,1444.67
21159,1,,2024-06-23 07:08:59,Online,Tarjeta débito,156.21
21160,42,344,2021-06-17 21:22:01,Tienda,Tarjeta débito,276.0
21161,94,1822,2022-12-02 08:17:55,Tienda,Tarjeta débito,943.23
21162,81,4203,2024-08-25 10:04:09,Tienda,Tarjeta débito,1883.06
21163,29,,2024-03-26 01:35:49,Tienda,Efectivo,571.69
21164,22,4698,2025-03-03 05:26:24,Tienda,Efectivo,1429.38
21165,52,418,2022-06-05 10:23:26,Tienda,Tarjeta débito,1407.81
21166,68,4568,2021-09-15 22:13:36,Tienda,Efectivo,761.42
21167,92,368,2025-09-03 07:48:41,Tienda,Tarjeta crédito,964.25
21168,4,,2021-07-15 14:38:08,Tienda,Efectivo,1304.77
21169,59,4486,2023-03-10 13:19:50,Tienda,Tarjeta crédito,724.87
21170,81,2769,2021-08-08 23:30:18,Tienda,Efectivo,426.26
21171,56,606,2025-09-28 13:43:56,Tienda,Tarjeta débito,2070.49
21172,85,1807,2021-10-08 15:29:48,Tienda,Tarjeta débito,1233.74
21173,92,2064,2023-10-04 14:52:37,Tienda,Tarjeta débito,455.16
21174,12,776,2021-02-10 04:44:20,Tienda,Tarjeta crédito,1725.48
21175,15,,2023-07-30 09:52:00,Tienda,Tarjeta crédito,921.96
21176,8,3346,2023-03-05 11:35:01,Tienda,Tarjeta débito,1851.54
21177,17,1400,2023-05-14 22:54:44,Tienda,Tarjeta débito,147.46
21178,23,4631,2024-12-28 00:06:44,Tienda,Tarjeta débito,246.34
21179,93,,2021-01-12 16:05:14,Tienda,Efectivo,1838.05
21180,3,2697,2023-01-26 06:36:23,Tienda,Tarjeta débito,1390.72
21181,21,1464,2022-04-08 06:19:20,Tienda,Tarjeta crédito,1828.43
21182,91,4748,2024-12-24 23:07:39,Tienda,Efectivo,1242.66
21183,1,2308,2025-10-07 13:06:10,Online,Tarjeta débito,834.86
21184,64,2137,2024-08-09 09:35:15,Tienda,Tarjeta crédito,2232.23
21185,13,3526,2021-09-30 07:21:48,Tienda,Tarjeta crédito,1541.87
21186,48,1705,2024-11-04 20:08:50,Tienda,Efectivo,1129.42
21187,43,3253,2022-09-12 07:49:15,Tienda,Efectivo,211.33
21188,55,4870,2023-03-07 15:41:18,Tienda,Tarjeta crédito,1756.51
21189,39,1698,2024-07-03 16:40:40,Tienda,Tarjeta débito,405.42
21190,82,3753,2021-09-13 03:42:58,Tienda,Tarjeta débito,53.75
21191,3,2093,2021-04-13 00:59:31,Tienda,Tarjeta débito,53.6
21192,88,4017,2025-10-31 13:27:14,Tienda,Tarjeta débito,1879.59
21193,36,,2021-10-22 11:26:05,Tienda,Tarjeta crédito,2181.85
21194,15,3377,2024-01-06 23:51:32,Tienda,Efectivo,1935.36
21195,78,,2022-06-01 21:22:00,Tienda,Tarjeta débito,574.41
21196,57,4022,2024-03-01 11:59:15,Tienda,Efectivo,483.87
21197,32,3197,2025-06-03 20:16:25,Tienda,Efectivo,213.28
21198,99,664,2022-02-27 02:25:25,Tienda,Tarjeta débito,2055.12
21199,75,646,2021-01-27 09:33:25,Tienda,Efectivo,1356.64
21200,1,1919,2021-10-19 00:25:13,Online,Tarjeta crédito,685.17
21201,75,1823,2022-12-14 13:10:09,Tienda,Tarjeta débito,1183.59
21202,84,569,2025-09-29 05:54:29,Tienda,Efectivo,10.53
21203,49,1608,2025-03-25 15:16:38,Tienda,Efectivo,1001.79
21204,49,,2023-06-18 10:04:22,Tienda,Tarjeta crédito,1312.91
21205,27,876,2023-09-28 11:53:32,Tienda,Tarjeta débito,1123.77
21206,4,1864,2025-11-23 05:58:09,Tienda,Efectivo,2020.34
21207,69,49,2023-05-12 05:43:18,Tienda,Tarjeta débito,1272.38
21208,40,4716,2023-12-14 06:01:12,Tienda,Tarjeta crédito,1401.01
21209,25,352,2024-09-19 16:06:10,Tienda,Efectivo,1318.39
21210,1,4688,2024-09-14 16:01:40,Online,Tarjeta crédito,577.87
21211,88,,2022-04-13 10:01:31,Tienda,Tarjeta crédito,1846.32
21212,15,2446,2022-03-07 07:50:37,Tienda,Efectivo,1470.62
21213,95,1771,2021-12-26 01:18:50,Tienda,Efectivo,151.06
21214,7,,2021-12-28 04:24:47,Tienda,Efectivo,492.76
21215,25,,2022-06-30 07:57:58,Tienda,Efectivo,1714.12
21216,76,4271,2025-02-22 21:22:16,Tienda,Efectivo,414.85
21217,1,3699,2025-03-29 05:52:16,Online,Tarjeta crédito,1752.22
21218,23,,2021-10-31 16:37:34,Tienda,Tarjeta crédito,1298.62
21219,10,,2024-11-30 21:11:26,Tienda,Tarjeta débito,2378.32
21220,78,,2021-10-09 16:51:19,Tienda,Efectivo,682.27
21221,49,4817,2021-04-17 06:59:20,Tienda,Tarjeta débito,2602.21
21222,15,,2022-12-25 11:29:03,Tienda,Efectivo,38.16
21223,61,,2023-09-05 23:49:33,Tienda,Tarjeta débito,1042.6
21224,17,3851,2025-01-08 19:19:17,Tienda,Efectivo,379.61
21225,42,1124,2021-06-29 06:53:19,Tienda,Tarjeta crédito,1899.37
21226,59,,2023-10-03 23:15:34,Tienda,Efectivo,391.18
21227,95,477,2022-01-20 12:20:43,Tienda,Tarjeta crédito,510.04
21228,11,380,2023-01-19 02:24:31,Tienda,Tarjeta débito,8.76
21229,79,3624,2021-12-18 07:48:46,Tienda,Tarjeta débito,192.6
21230,71,,2024-11-08 21:58:45,Tienda,Tarjeta débito,903.53
21231,35,2963,2021-04-26 21:26:48,Tienda,Tarjeta crédito,1851.29
21232,82,,2025-09-29 09:49:23,Tienda,Efectivo,875.88
21233,88,3981,2022-12-14 15:32:23,Tienda,Tarjeta débito,618.44
21234,59,3450,2023-10-30 21:25:36,Tienda,Tarjeta crédito,991.42
21235,62,,2021-12-03 01:07:23,Tienda,Efectivo,2316.74
21236,61,147,2023-03-05 11:06:34,Tienda,Tarjeta débito,1909.98
21237,64,1122,2023-01-20 04:33:10,Tienda,Tarjeta débito,1022.56
21238,10,4203,2024-09-07 11:43:15,Tienda,Tarjeta crédito,102.46
21239,99,,2022-12-22 13:29:11,Tienda,Tarjeta crédito,884.1
21240,7,2450,2024-09-07 02:58:39,Tienda,Tarjeta débito,324.68
21241,89,,2025-10-12 09:05:57,Tienda,Efectivo,371.87
21242,71,3607,2023-12-31 07:33:05,Tienda,Tarjeta débito,497.0
21243,35,2573,2022-04-16 08:47:23,Tienda,Tarjeta crédito,844.74
21244,1,4882,2023-05-07 19:14:15,Online,Tarjeta crédito,2737.91
21245,38,,2023-10-18 16:19:55,Tienda,Efectivo,1210.09
21246,70,1660,2022-04-17 13:07:37,Tienda,Efectivo,110.4
21247,32,2532,2024-05-27 15:46:51,Tienda,Tarjeta débito,562.79
21248,67,2429,2022-05-13 17:08:28,Tienda,Tarjeta débito,647.1
21249,40,1909,2024-09-18 20:13:28,Tienda,Tarjeta débito,2477.64
21250,1,466,2025-12-25 02:17:56,Online,Tarjeta crédito,1149.67
21251,32,4045,2025-03-07 00:43:18,Tienda,Tarjeta débito,1705.29
21252,83,1676,2021-01-22 04:29:57,Tienda,Tarjeta crédito,897.74
21253,37,767,2021-12-25 05:01:34,Tienda,Tarjeta débito,1266.79
21254,10,1590,2021-07-03 14:28:11,Tienda,Tarjeta crédito,1069.0
21255,96,1694,2024-09-12 08:53:35,Tienda,Tarjeta crédito,285.0
21256,99,2280,2022-05-18 00:43:53,Tienda,Tarjeta crédito,2478.77
21257,64,2777,2025-06-23 09:13:23,Tienda,Tarjeta débito,1289.56
21258,1,3620,2023-09-25 13:17:26,Online,Tarjeta crédito,851.62
21259,52,,2022-06-25 19:51:38,Tienda,Tarjeta débito,930.76
21260,43,1368,2025-01-20 04:31:02,Tienda,Tarjeta crédito,1581.74
21261,4,1488,2022-03-23 22:53:17,Tienda,Efectivo,812.93
21262,64,560,2025-04-17 11:13:34,Tienda,Tarjeta débito,1661.96
21263,70,4834,2023-08-04 16:20:17,Tienda,Efectivo,1256.24
21264,95,1813,2022-05-10 23:40:43,Tienda,Tarjeta débito,744.6
21265,36,4973,2021-07-20 15:02:52,Tienda,Efectivo,290.77
21266,98,4653,2025-06-17 10:52:26,Tienda,Tarjeta crédito,235.37
21267,20,3800,2023-01-06 03:45:45,Tienda,Tarjeta débito,2142.21
21268,60,,2023-09-14 18:44:30,Tienda,Tarjeta crédito,493.28
21269,29,2868,2022-11-13 22:31:01,Tienda,Tarjeta crédito,586.04
21270,79,1568,2021-11-21 17:45:29,Tienda,Tarjeta crédito,1214.58
21271,77,3890,2025-05-25 17:52:28,Tienda,Tarjeta crédito,605.77
21272,51,182,2023-01-03 00:46:09,Tienda,Efectivo,1440.31
21273,25,,2023-05-22 16:44:41,Tienda,Tarjeta crédito,1121.8
21274,69,4114,2025-10-23 02:41:53,Tienda,Tarjeta débito,1663.41
21275,54,1979,2022-06-15 02:35:55,Tienda,Efectivo,830.6
21276,11,3254,2024-07-10 22:06:46,Tienda,Efectivo,489.29
21277,27,73,2025-07-27 16:26:12,Tienda,Tarjeta débito,977.14
21278,69,4622,2023-10-09 08:54:37,Tienda,Tarjeta débito,2532.99
21279,63,1205,2024-03-04 23:07:11,Tienda,Tarjeta débito,502.19
21280,31,,2025-02-02 06:32:55,Tienda,Tarjeta débito,873.27
21281,6,3080,2022-03-30 13:19:36,Tienda,Tarjeta crédito,1184.8
21282,4,2252,2021-11-08 11:43:22,Tienda,Tarjeta crédito,138.78
21283,10,3923,2025-12-20 09:10:58,Tienda,Efectivo,1335.81
21284,11,3062,2023-08-18 12:33:54,Tienda,Tarjeta crédito,1633.27
21285,1,433,2024-07-25 04:40:09,Online,Tarjeta crédito,1679.89
21286,69,,2021-04-29 09:30:58,Tienda,Efectivo,555.87
21287,52,3014,2024-10-17 06:32:44,Tienda,Tarjeta crédito,1024.6
21288,1,4082,2022-01-29 08:33:33,Online,Tarjeta crédito,677.78
21289,96,2561,2023-11-02 19:47:26,Tienda,Efectivo,2156.24
21290,38,4441,2023-01-01 02:00:51,Tienda,Tarjeta débito,56.62
21291,67,4875,2025-01-01 17:44:22,Tienda,Tarjeta débito,703.66
21292,59,,2023-08-19 21:08:14,Tienda,Efectivo,574.61
21293,67,,2023-08-03 05:09:40,Tienda,Efectivo,393.68
21294,23,3779,2022-08-20 17:24:59,Tienda,Tarjeta débito,838.83
21295,29,,2022-05-27 20:45:19,Tienda,Tarjeta débito,2102.99
21296,59,7,2024-02-14 00:34:50,Tienda,Efectivo,482.01
21297,33,2805,2021-03-17 07:21:46,Tienda,Tarjeta débito,2106.93
21298,29,2365,2023-08-28 08:25:38,Tienda,Tarjeta crédito,1244.74
21299,52,3290,2021-01-03 00:21:57,Tienda,Tarjeta débito,541.61
21300,44,4935,2022-01-12 04:13:31,Tienda,Tarjeta crédito,296.05
21301,55,2334,2025-01-16 05:55:21,Tienda,Efectivo,1275.09
21302,39,4246,2021-10-28 05:34:03,Tienda,Efectivo,1506.96
21303,4,3256,2022-01-28 00:32:06,Tienda,Tarjeta crédito,2135.61
21304,63,4483,2025-08-16 20:11:37,Tienda,Tarjeta crédito,876.14
21305,70,3199,2022-09-19 18:34:58,Tienda,Tarjeta débito,508.33
21306,32,896,2022-01-16 21:40:28,Tienda,Tarjeta crédito,1361.85
21307,67,3930,2024-09-24 06:08:45,Tienda,Tarjeta crédito,383.34
21308,100,4746,2022-01-29 16:47:03,Tienda,Tarjeta crédito,2109.02
21309,18,,2025-05-23 21:03:04,Tienda,Tarjeta crédito,163.18
21310,68,659,2024-03-12 05:32:00,Tienda,Tarjeta crédito,1374.76
21311,50,2728,2023-04-15 05:06:02,Tienda,Tarjeta débito,21.32
21312,81,,2024-09-18 06:17:16,Tienda,Tarjeta crédito,974.96
21313,32,2831,2023-08-02 18:24:06,Tienda,Tarjeta crédito,349.76
21314,71,4115,2023-05-10 18:33:36,Tienda,Tarjeta crédito,907.49
21315,33,3971,2025-03-30 10:06:01,Tienda,Tarjeta crédito,1238.69
21316,71,3461,2021-07-07 15:03:25,Tienda,Efectivo,815.4
21317,53,5,2024-09-21 11:56:41,Tienda,Tarjeta débito,2385.83
21318,81,4123,2025-11-01 08:23:22,Tienda,Efectivo,2518.98
21319,34,1873,2024-07-19 03:38:05,Tienda,Efectivo,1290.65
21320,29,,2025-09-14 22:30:31,Tienda,Tarjeta débito,186.32
21321,13,2683,2023-05-31 10:26:19,Tienda,Tarjeta crédito,462.56
21322,57,,2024-07-22 22:12:44,Tienda,Efectivo,2609.94
21323,1,832,2024-02-08 13:43:00,Online,Tarjeta débito,56.84
21324,38,180,2022-11-09 07:37:19,Tienda,Tarjeta crédito,1522.91
21325,42,,2023-11-09 06:54:12,Tienda,Tarjeta débito,1146.79
21326,1,1249,2023-07-23 00:51:11,Online,Tarjeta débito,129.29
21327,35,3378,2022-09-16 20:34:44,Tienda,Efectivo,602.28
21328,90,,2021-06-26 01:51:32,Tienda,Efectivo,1006.07
21329,15,3512,2025-02-28 22:28:57,Tienda,Tarjeta débito,2193.4
21330,100,541,2023-02-17 02:20:26,Tienda,Tarjeta débito,2053.03
21331,11,2410,2023-04-08 10:17:24,Tienda,Tarjeta débito,553.67
21332,5,3184,2023-03-21 07:50:51,Tienda,Tarjeta crédito,431.9
21333,59,1433,2021-05-23 04:58:32,Tienda,Tarjeta débito,1994.43
21334,99,1459,2023-07-29 17:56:56,Tienda,Efectivo,431.71
21335,53,3842,2024-03-16 03:07:37,Tienda,Tarjeta crédito,606.65
21336,50,,2021-01-13 21:47:57,Tienda,Efectivo,1105.08
21337,92,1245,2023-11-19 05:25:51,Tienda,Tarjeta crédito,1248.7
21338,70,2890,2021-11-29 19:08:02,Tienda,Tarjeta crédito,1942.42
21339,56,592,2023-06-23 17:14:55,Tienda,Tarjeta débito,127.03
21340,98,,2023-12-31 20:53:45,Tienda,Tarjeta crédito,1700.89
21341,52,,2024-10-31 22:06:07,Tienda,Tarjeta crédito,2096.24
21342,43,4838,2021-09-30 18:16:46,Tienda,Tarjeta débito,1249.3
21343,50,3328,2022-05-19 04:16:23,Tienda,Tarjeta crédito,189.77
21344,1,1737,2025-08-02 11:37:42,Tienda,Tarjeta débito,513.17
21345,70,1384,2025-03-05 10:55:38,Tienda,Efectivo,2479.82
21346,31,3305,2025-04-21 10:15:20,Tienda,Tarjeta crédito,218.1
21347,1,624,2023-06-02 14:08:39,Online,Tarjeta débito,83.25
21348,100,3158,2024-05-22 04:25:07,Tienda,Tarjeta crédito,1317.07
21349,23,3981,2023-01-24 14:00:22,Tienda,Tarjeta crédito,28.48
21350,27,1505,2024-10-29 01:55:13,Tienda,Tarjeta crédito,732.26
21351,64,461,2025-07-19 12:37:53,Tienda,Efectivo,1575.22
21352,69,2458,2023-12-08 20:46:03,Tienda,Tarjeta crédito,1275.96
21353,77,3661,2025-11-04 09:37:15,Tienda,Tarjeta débito,2014.79
21354,95,2102,2025-11-14 18:12:34,Tienda,Tarjeta crédito,324.03
21355,13,2519,2024-12-27 15:45:34,Tienda,Tarjeta crédito,140.66
21356,20,384,2021-06-14 14:42:38,Tienda,Efectivo,1454.97
21357,76,,2021-05-28 14:10:46,Tienda,Tarjeta crédito,1189.29
21358,74,4880,2024-02-18 02:48:52,Tienda,Tarjeta crédito,1294.44
21359,77,3975,2021-12-10 15:08:06,Tienda,Efectivo,1889.28
21360,98,1083,2024-03-26 08:04:45,Tienda,Efectivo,1128.61
21361,68,1257,2025-01-24 16:18:12,Tienda,Tarjeta crédito,525.63
21362,21,83,2025-02-02 15:23:07,Tienda,Tarjeta débito,397.46
21363,92,1218,2024-02-23 14:17:49,Tienda,Tarjeta débito,917.91
21364,11,4483,2023-06-16 02:22:16,Tienda,Tarjeta crédito,248.36
21365,8,,2023-02-18 00:20:58,Tienda,Tarjeta débito,841.39
21366,43,3270,2021-02-07 04:39:11,Tienda,Efectivo,122.22
21367,46,3680,2025-04-15 23:50:58,Tienda,Tarjeta débito,1171.64
21368,1,4151,2021-04-21 01:06:45,Tienda,Tarjeta crédito,1321.42
21369,34,,2022-06-26 07:58:45,Tienda,Tarjeta débito,92.13
21370,63,3054,2022-12-17 01:53:48,Tienda,Tarjeta débito,2959.57
21371,27,4965,2021-03-19 08:21:10,Tienda,Tarjeta débito,69.11
21372,56,4702,2022-02-23 12:04:10,Tienda,Tarjeta crédito,340.67
21373,54,,2021-10-21 19:46:00,Tienda,Efectivo,1805.11
21374,4,2469,2024-09-10 05:57:22,Tienda,Efectivo,124.63
21375,24,1569,2024-12-17 09:26:35,Tienda,Tarjeta crédito,625.14
21376,27,1389,2021-02-21 08:47:46,Tienda,Efectivo,379.7
21377,22,2280,2023-10-18 11:10:07,Tienda,Tarjeta crédito,454.32
21378,86,3300,2023-11-09 19:36:44,Tienda,Efectivo,1553.37
21379,91,1804,2022-09-27 08:30:27,Tienda,Efectivo,361.11
21380,67,1287,2024-08-28 21:54:58,Tienda,Tarjeta crédito,2062.38
21381,1,1048,2025-03-26 16:49:50,Online,Tarjeta crédito,1513.52
21382,92,,2024-10-08 07:32:10,Tienda,Tarjeta débito,1823.48
21383,34,1053,2024-03-24 16:04:26,Tienda,Tarjeta débito,2191.71
21384,48,,2025-05-13 03:39:13,Tienda,Tarjeta débito,621.65
21385,19,374,2021-01-25 02:31:58,Tienda,Tarjeta crédito,789.03
21386,58,1232,2024-01-22 22:30:14,Tienda,Efectivo,787.75
21387,67,719,2023-12-30 21:26:40,Tienda,Tarjeta crédito,564.17
21388,85,2840,2021-04-25 02:13:07,Tienda,Efectivo,634.56
21389,57,,2025-10-05 09:17:33,Tienda,Efectivo,1465.29
21390,80,2062,2025-02-11 07:33:42,Tienda,Efectivo,273.57
21391,4,1907,2021-05-19 08:43:01,Tienda,Efectivo,394.86
21392,35,4077,2021-09-23 15:05:14,Tienda,Tarjeta crédito,597.55
21393,60,1545,2022-01-08 22:57:39,Tienda,Tarjeta crédito,2178.03
21394,39,1952,2022-01-04 20:59:42,Tienda,Tarjeta crédito,1260.19
21395,9,4216,2024-01-30 08:53:38,Tienda,Tarjeta débito,1329.56
21396,54,,2021-08-14 14:06:14,Tienda,Tarjeta débito,300.87
21397,52,3129,2023-09-09 05:27:25,Tienda,Tarjeta débito,149.57
21398,1,1879,2024-08-19 22:20:28,Tienda,Efectivo,1805.36
21399,99,4248,2021-09-18 11:47:43,Tienda,Tarjeta débito,452.95
21400,84,4137,2024-12-03 00:34:56,Tienda,Efectivo,380.29
21401,91,4479,2023-07-04 00:52:01,Tienda,Efectivo,300.89
21402,2,2777,2022-04-15 23:19:02,Tienda,Efectivo,645.08
21403,16,2312,2025-11-04 09:36:14,Tienda,Tarjeta crédito,1510.69
21404,50,538,2023-10-08 02:55:47,Tienda,Tarjeta débito,49.96
21405,68,3410,2024-05-18 10:10:17,Tienda,Tarjeta crédito,1274.18
21406,1,920,2025-06-11 01:34:02,Online,Tarjeta crédito,297.89
21407,19,3703,2022-09-03 04:33:43,Tienda,Tarjeta crédito,686.03
21408,100,,2021-02-14 01:49:41,Tienda,Tarjeta débito,1625.51
21409,74,1957,2021-04-15 14:58:45,Tienda,Tarjeta crédito,1746.08
21410,67,,2025-09-19 03:57:13,Tienda,Tarjeta débito,305.76
21411,100,,2024-08-15 21:53:20,Tienda,Tarjeta débito,1057.36
21412,23,1312,2023-11-02 03:12:34,Tienda,Efectivo,629.36
21413,1,4243,2021-02-02 08:49:55,Online,Tarjeta crédito,834.66
21414,77,1494,2021-01-19 12:31:06,Tienda,Tarjeta crédito,1820.21
21415,1,3440,2021-12-25 00:39:44,Online,Tarjeta crédito,457.73
21416,1,80,2024-10-06 05:18:58,Online,Tarjeta crédito,1064.19
21417,99,4540,2021-05-07 21:29:36,Tienda,Tarjeta débito,617.32
21418,1,4663,2024-09-18 09:22:20,Online,Tarjeta crédito,192.24
21419,10,984,2021-08-05 02:30:12,Tienda,Tarjeta crédito,2432.44
21420,40,3970,2021-03-10 00:12:16,Tienda,Efectivo,1528.46
21421,88,4873,2023-02-05 11:45:14,Tienda,Tarjeta débito,28.41
21422,43,2433,2022-03-03 13:53:55,Tienda,Efectivo,1384.81
21423,36,191,2025-08-10 22:58:53,Tienda,Tarjeta débito,1026.23
21424,9,87,2024-02-04 22:53:04,Tienda,Tarjeta débito,2534.94
21425,1,2989,2025-04-23 13:53:50,Online,Tarjeta débito,984.48
21426,98,2183,2021-02-26 18:24:02,Tienda,Tarjeta crédito,1418.03
21427,69,,2023-08-15 00:58:14,Tienda,Tarjeta débito,1536.23
21428,24,,2025-01-23 07:53:25,Tienda,Tarjeta débito,321.02
21429,60,1032,2022-09-11 04:53:09,Tienda,Efectivo,1227.78
21430,1,4492,2024-11-27 14:09:45,Online,Tarjeta crédito,1141.38
21431,62,1974,2024-01-26 17:43:58,Tienda,Efectivo,597.25
21432,77,1942,2021-11-12 16:48:42,Tienda,Efectivo,1764.84
21433,25,,2024-12-18 00:24:20,Tienda,Tarjeta crédito,1811.26
21434,71,4524,2025-03-16 08:12:43,Tienda,Tarjeta débito,1869.25
21435,1,945,2024-08-20 18:51:31,Tienda,Tarjeta crédito,94.0
21436,58,,2021-01-13 09:43:20,Tienda,Tarjeta débito,2176.48
21437,32,800,2024-07-12 14:49:34,Tienda,Tarjeta crédito,1605.77
21438,55,3995,2024-01-21 23:57:35,Tienda,Tarjeta crédito,1376.55
21439,1,852,2023-09-10 23:58:41,Online,Tarjeta débito,134.47
21440,37,3957,2024-06-04 22:56:19,Tienda,Tarjeta débito,40.15
21441,55,1534,2021-09-17 12:27:45,Tienda,Tarjeta débito,661.49
21442,96,,2024-05-12 10:09:04,Tienda,Tarjeta crédito,508.77
21443,54,2462,2025-07-22 17:51:17,Tienda,Tarjeta crédito,435.5
21444,67,1590,2022-08-21 01:35:37,Tienda,Efectivo,1442.74
21445,29,,2021-12-31 16:01:03,Tienda,Efectivo,724.82
21446,93,2962,2024-08-09 02:47:09,Tienda,Tarjeta débito,1290.89
21447,1,,2025-04-09 15:59:08,Tienda,Tarjeta débito,808.67
21448,44,2369,2021-06-23 23:28:04,Tienda,Efectivo,1817.59
21449,31,1959,2024-12-24 17:29:13,Tienda,Tarjeta crédito,1711.77
21450,81,3327,2024-10-31 05:44:06,Tienda,Efectivo,486.68
21451,11,109,2021-09-07 18:38:37,Tienda,Tarjeta crédito,1069.62
21452,1,3972,2021-09-14 10:49:13,Online,Tarjeta crédito,1415.91
21453,86,,2024-12-13 15:49:28,Tienda,Efectivo,135.99
21454,93,3892,2021-06-03 13:38:10,Tienda,Tarjeta débito,750.1
21455,77,,2025-08-19 06:39:52,Tienda,Efectivo,666.92
21456,40,3075,2022-02-17 20:09:59,Tienda,Tarjeta crédito,1736.97
21457,1,1467,2025-05-20 09:17:37,Tienda,Efectivo,1576.31
21458,86,2925,2025-03-17 02:56:58,Tienda,Tarjeta crédito,741.8
21459,17,,2025-03-21 22:15:58,Tienda,Efectivo,226.91
21460,79,770,2021-06-09 15:20:16,Tienda,Efectivo,2447.92
21461,51,,2025-06-17 18:49:02,Tienda,Tarjeta débito,1818.07
21462,59,,2025-10-09 00:46:46,Tienda,Tarjeta débito,33.5
21463,2,,2024-08-22 13:35:56,Tienda,Tarjeta crédito,527.18
21464,11,,2022-11-18 16:02:54,Tienda,Efectivo,1671.04
21465,49,4124,2025-01-03 04:16:29,Tienda,Tarjeta crédito,224.2
21466,54,2835,2025-08-30 17:59:49,Tienda,Tarjeta crédito,953.8
21467,99,2879,2021-03-09 12:11:09,Tienda,Tarjeta débito,2172.71
21468,34,,2024-06-07 20:50:37,Tienda,Efectivo,854.35
21469,36,1533,2021-09-12 05:07:15,Tienda,Tarjeta crédito,434.55
21470,42,1724,2023-01-27 02:21:05,Tienda,Efectivo,518.3
21471,68,4380,2021-07-28 10:18:29,Tienda,Tarjeta débito,444.6
