ticket_id,line_id,product_id,quantity,unit_price,discount_amount,line_amount
23042,5,411821,2,21.24,0.0,42.48
23042,6,2237779,5,10.79,0.0,53.95
23042,7,307131,10,46.56,101.84,363.76
23042,8,463437,10,38.54,44.32,341.08
23042,9,323630,3,29.64,0.0,88.92
23042,10,564157,3,38.14,0.0,114.42
23042,11,597129,2,1.87,0.0,3.74
23042,12,790452,5,25.39,0.0,126.95
23043,1,1864254,5,21.08,0.0,105.4
23043,2,777070,2,7.35,0.9,13.8
23043,3,863577,7,16.08,0.0,112.56
23043,4,2177227,8,46.41,0.0,371.28
23043,5,494762,2,36.37,0.0,72.74
23043,6,1068499,5,29.22,0.0,146.1
23043,7,448390,10,9.47,0.0,94.7
23043,8,756382,3,48.12,0.0,144.36
23043,9,448337,10,18.24,0.0,182.4
23043,10,884384,6,20.07,0.0,120.42
23043,11,1974746,4,39.27,0.0,157.08
23044,1,2423740,5,32.41,0.0,162.05
23044,2,700736,8,1.91,0.0,15.28
23044,3,1046635,2,21.0,0.0,42.0
23044,4,635398,10,10.11,0.0,101.1
23045,1,1888935,9,5.12,0.0,46.08
23045,2,625038,10,46.46,0.0,464.6
23045,3,973632,8,21.08,0.0,168.64
23045,4,350752,2,39.43,0.0,78.86
23045,5,2170302,1,45.5,0.0,45.5
23045,6,395741,8,15.57,27.38,97.18
23045,7,330551,7,37.42,0.0,261.94
23045,8,1972386,5,38.72,0.0,193.6
23045,9,733061,3,41.29,0.0,123.87
23045,10,753293,9,32.53,0.0,292.77
23045,11,955196,2,5.24,0.0,10.48
23045,12,764080,1,38.41,0.0,38.41
23045,13,2065648,7,8.02,0.0,56.14
23045,14,1008325,1,1.64,0.0,1.64
23045,15,635706,10,13.91,17.29,121.81
23046,1,950654,7,3.98,0.0,27.86
23046,2,498497,3,47.78,0.0,143.34
23046,3,263305,4,27.04,0.0,108.16
23046,4,521829,5,39.22,12.43,183.67
23046,5,868139,5,30.68,16.25,137.15
23046,6,2149099,3,47.85,0.0,143.55
23047,1,574791,10,44.69,0.0,446.9
23047,2,899000,5,30.52,0.0,152.6
23048,1,1032156,1,9.46,0.0,9.46
23048,2,838282,3,8.36,3.77,21.31
23048,3,2372333,6,1.59,0.0,9.54
23048,4,803204,8,17.62,0.0,140.96
23048,5,326285,10,7.02,9.76,60.44
23048,6,2039375,6,35.69,0.0,214.14
23048,7,2359684,8,27.99,0.0,223.92
23049,1,898310,9,8.08,0.0,72.72
23049,2,2398519,5,45.0,0.0,225.0
23049,3,745185,2,38.2,0.0,76.4
23049,4,294992,9,45.6,0.0,410.4
23049,5,1068066,1,28.07,6.93,21.14
23049,6,709642,10,11.89,0.0,118.9
23050,1,508848,8,2.17,0.0,17.36
23050,2,299047,1,3.85,0.0,3.85
23050,3,374139,3,0.8,0.14,2.26
23051,1,818236,6,27.74,0.0,166.44
23051,2,922630,8,2.17,0.0,17.36
23051,3,2429877,1,0.6,0.0,0.6
23051,4,991603,7,28.52,0.0,199.64
23052,1,774679,6,47.21,0.0,283.26
23052,2,2325001,7,40.49,35.08,248.35
23052,3,549127,1,23.81,0.0,23.81
23052,4,1859081,10,26.33,0.0,263.3
23052,5,667095,7,34.54,0.0,241.78
23052,6,1037313,7,37.92,0.0,265.44
23052,7,2386252,3,48.0,0.0,144.0
23052,8,2060256,3,40.6,16.36,105.44
23052,9,743216,7,33.73,0.0,236.11
23053,1,594162,10,44.71,0.0,447.1
23053,2,759522,8,35.39,0.0,283.12
23053,3,539368,1,25.13,0.0,25.13
23053,4,2105072,8,33.93,56.7,214.74
23053,5,602487,3,49.42,0.0,148.26
23053,6,407585,3,3.7,0.0,11.1
23053,7,524656,4,41.44,0.0,165.76
23053,8,571315,3,45.55,30.47,106.18
23053,9,1058662,10,18.77,0.0,187.7
23053,10,533913,1,10.7,0.0,10.7
23053,11,371240,8,24.62,0.0,196.96
23053,12,450816,5,27.18,0.0,135.9
23053,13,480778,7,17.41,0.0,121.87
23054,1,2308585,4,14.72,4.99,53.89
23054,2,256269,8,0.71,0.0,5.68
23055,1,863874,6,7.33,0.0,43.98
23055,2,370291,7,15.76,0.0,110.32
23055,3,670770,9,2.79,0.0,25.11
23055,4,885250,8,42.66,0.0,341.28
23055,5,386351,8,43.51,56.52,291.56
23056,1,487426,5,18.58,15.86,77.04
23056,2,442824,4,48.84,0.0,195.36
23056,3,820408,10,6.44,0.0,64.4
23056,4,469223,10,16.97,0.0,169.7
23056,5,569247,5,48.3,0.0,241.5
23056,6,2317292,4,22.16,20.86,67.78
23056,7,319957,10,20.93,0.0,209.3
23056,8,692039,5,32.78,0.0,163.9
23056,9,931631,6,20.62,27.82,95.9
23056,10,975827,1,48.95,11.67,37.28
23056,11,1954541,7,27.27,0.0,190.89
23056,12,1932062,9,48.62,0.0,437.58
23056,13,251246,4,29.39,0.0,117.56
23057,1,2149573,8,43.97,0.0,351.76
23057,2,839082,6,31.09,0.0,186.54
23057,3,319787,8,11.97,0.0,95.76
23057,4,965773,3,37.52,0.0,112.56
23057,5,866239,7,34.6,0.0,242.2
23057,6,2373978,4,19.37,0.0,77.48
23057,7,296131,2,16.18,0.0,32.36
23057,8,892108,6,9.95,0.0,59.7
23057,9,631588,7,12.0,0.0,84.0
23057,10,2327580,8,48.44,0.0,387.52
23057,11,2317292,6,22.16,0.0,132.96
23057,12,728269,5,49.44,0.0,247.2
23057,13,258504,10,8.2,10.56,71.44
23058,1,1063499,3,12.76,0.0,38.28
23058,2,385017,8,34.98,51.99,227.85
23059,1,977167,7,49.21,0.0,344.47
23059,2,621695,5,7.15,0.0,35.75
23059,3,1009164,7,24.07,38.47,130.02
23059,4,945206,5,15.76,0.0,78.8
23059,5,2373978,1,19.37,0.0,19.37
23059,6,869027,2,40.62,0.0,81.24
23060,1,811472,1,2.29,0.0,2.29
23060,2,555297,1,33.13,0.0,33.13
23060,3,732973,9,41.57,0.0,374.13
23060,4,841511,5,29.78,0.0,148.9
23060,5,894138,2,26.33,0.0,52.66
23060,6,598285,6,9.01,0.0,54.06
23061,1,750358,6,27.22,0.0,163.32
23061,2,448905,4,27.75,0.0,111.0
23061,3,319588,6,34.9,24.49,184.91
23061,4,446877,8,17.67,0.0,141.36
23061,5,679205,3,27.4,0.0,82.2
23061,6,807881,2,24.85,0.0,49.7
23062,1,990264,2,22.64,0.0,45.28
23062,2,2305382,7,17.66,0.0,123.62
23062,3,1838155,6,21.04,0.0,126.24
23062,4,480295,4,44.31,0.0,177.24
23062,5,791731,5,24.94,0.0,124.7
23062,6,629007,6,21.51,0.0,129.06
23062,7,710186,3,39.82,0.0,119.46
23062,8,2164393,3,24.65,0.0,73.95
23062,9,285189,1,39.95,0.0,39.95
23062,10,883920,5,8.64,0.0,43.2
23062,11,895185,1,30.38,0.0,30.38
23063,1,890688,2,48.66,0.0,97.32
23063,2,386312,7,21.35,0.0,149.45
23063,3,775516,7,30.67,0.0,214.69
23063,4,319135,3,17.86,0.0,53.58
23063,5,2351190,4,19.47,0.0,77.88
23063,6,846170,8,12.97,0.0,103.76
23064,1,581690,1,3.36,0.0,3.36
23064,2,987275,7,10.08,0.0,70.56
23064,3,1911353,10,43.95,93.06,346.44
23064,4,619719,4,41.88,0.0,167.52
23064,5,1058705,6,26.03,0.0,156.18
23065,1,1011365,7,31.71,0.0,221.97
23065,2,2346484,7,37.32,0.0,261.24
23065,3,450816,2,27.18,0.0,54.36
23065,4,825062,6,21.17,30.25,96.77
23065,5,372263,9,8.87,0.0,79.83
23065,6,256939,7,20.79,13.31,132.22
23065,7,820799,8,45.68,59.51,305.93
23065,8,477866,2,28.06,0.0,56.12
23065,9,2338094,2,3.24,0.0,6.48
23065,10,594218,6,36.79,0.0,220.74
23065,11,2327589,2,9.45,0.0,18.9
23065,12,757056,3,35.0,0.0,105.0
23065,13,585307,5,4.77,0.0,23.85
23065,14,899865,5,23.4,0.0,117.0
23065,15,1935633,9,25.28,0.0,227.52
23066,1,260645,10,19.05,0.0,190.5
23066,2,904133,2,5.9,0.0,11.8
23066,3,2133447,6,8.66,0.0,51.96
23066,4,312702,4,17.16,0.0,68.64
23066,5,629954,5,22.79,0.0,113.95
23066,6,970155,2,1.99,0.0,3.98
23066,7,367198,7,22.92,0.0,160.44
23066,8,921414,4,17.28,0.0,69.12
23066,9,635465,5,44.78,0.0,223.9
23066,10,509733,9,38.3,0.0,344.7
23066,11,327687,8,49.13,0.0,393.04
23066,12,2376862,1,46.5,0.0,46.5
23066,13,737228,10,23.61,0.0,236.1
23067,1,746744,3,8.33,0.0,24.99
23067,2,1889424,7,34.31,0.0,240.17
23067,3,1863490,9,25.46,0.0,229.14
23067,4,379984,3,36.5,0.0,109.5
23067,5,443700,7,21.49,0.0,150.43
23067,6,594164,6,18.93,0.0,113.58
23067,7,841816,5,17.47,0.0,87.35
23067,8,339998,8,42.01,0.0,336.08
23067,9,284930,5,5.58,0.0,27.9
23067,10,2235254,6,0.93,0.0,5.58
23068,1,1931083,4,33.16,0.0,132.64
23068,2,915752,2,44.8,0.0,89.6
23068,3,729496,10,21.37,36.73,176.97
23068,4,553326,8,6.2,0.0,49.6
23068,5,628673,3,7.13,0.0,21.39
23068,6,530644,3,33.29,0.0,99.87
23068,7,480778,10,17.41,0.0,174.1
23068,8,301216,5,35.97,0.0,179.85
23068,9,257291,9,23.9,48.51,166.59
23069,1,395902,5,1.54,1.24,6.46
23069,2,2061798,10,21.22,0.0,212.2
23069,3,2241843,3,8.22,0.0,24.66
23069,4,1868494,10,24.45,0.0,244.5
23069,5,667341,10,38.82,0.0,388.2
23070,1,645784,8,20.68,0.0,165.44
23070,2,590830,3,19.45,0.0,58.35
23070,3,2426136,4,16.15,0.0,64.6
23070,4,282526,1,19.88,0.0,19.88
23070,5,417635,9,47.65,0.0,428.85
23070,6,305948,8,33.75,0.0,270.0
23070,7,589192,9,13.79,27.52,96.59
23070,8,1006980,2,7.4,0.0,14.8
23070,9,513811,2,13.52,0.0,27.04
23070,10,679192,7,15.81,26.83,83.84
23070,11,469807,5,48.27,0.0,241.35
23070,12,410725,5,29.87,0.0,149.35
23070,13,328751,9,37.68,76.93,262.19
23070,14,587816,4,29.66,0.0,118.64
23070,15,2370913,3,47.12,30.0,111.36
23071,1,814060,9,1.83,0.0,16.47
23071,2,1862392,8,23.51,0.0,188.08
23071,3,1950260,9,5.25,0.0,47.25
23071,4,801753,9,10.19,0.0,91.71
23072,1,352527,3,22.83,0.0,68.49
23072,2,639424,10,29.28,0.0,292.8
23072,3,2212360,2,46.3,0.0,92.6
23072,4,946818,10,24.22,0.0,242.2
23072,5,450310,4,33.82,0.0,135.28
23072,6,2085252,3,33.85,0.0,101.55
23072,7,2427721,4,41.63,0.0,166.52
23072,8,707804,3,26.48,0.0,79.44
23073,1,1059638,8,44.77,0.0,358.16
23073,2,814866,9,13.14,0.0,118.26
23073,3,466789,8,28.18,0.0,225.44
23073,4,357097,7,21.75,8.74,143.51
23073,5,690526,7,42.41,0.0,296.87
23073,6,388783,4,7.33,0.0,29.32
23073,7,282526,10,19.88,0.0,198.8
23073,8,885490,7,2.39,0.0,16.73
23074,1,868316,10,49.01,0.0,490.1
23074,2,580394,10,30.46,0.0,304.6
23074,3,263869,9,19.36,0.0,174.24
23074,4,285541,6,34.92,0.0,209.52
23074,5,1833233,6,20.96,0.0,125.76
23074,6,274999,3,2.61,0.0,7.83
23074,7,521784,1,42.03,9.01,33.02
23074,8,1026269,5,49.81,0.0,249.05
23074,9,883559,6,35.29,0.0,211.74
23074,10,616002,9,1.99,0.0,17.91
23075,1,636890,1,39.14,9.58,29.56
23075,2,2306302,6,2.95,1.41,16.29
23075,3,2144263,7,21.52,15.56,135.08
23075,4,278254,3,40.18,0.0,120.54
23075,5,476566,2,1.81,0.0,3.62
23075,6,898645,3,22.09,0.0,66.27
23075,7,1000203,3,28.83,0.0,86.49
23075,8,280909,4,1.84,0.0,7.36
23075,9,602358,8,23.94,0.0,191.52
23076,1,677044,10,37.9,0.0,379.0
23076,2,340245,3,22.35,0.0,67.05
23076,3,469044,7,44.59,0.0,312.13
23076,4,573492,7,47.36,0.0,331.52
23076,5,844887,8,29.1,0.0,232.8
23076,6,711035,7,24.69,0.0,172.83
23076,7,579583,9,17.12,0.0,154.08
23076,8,2352002,8,10.79,0.0,86.32
23077,1,1074138,3,40.57,24.11,97.6
23077,2,990190,8,15.86,0.0,126.88
23077,3,2101305,7,25.51,0.0,178.57
23077,4,741929,7,41.9,0.0,293.3
23077,5,1976380,9,33.82,0.0,304.38
23077,6,542985,1,45.53,0.0,45.53
23077,7,2342828,4,12.29,6.58,42.58
23077,8,869275,9,4.13,0.0,37.17
23077,9,833797,7,28.96,0.0,202.72
23077,10,1034312,1,34.6,7.22,27.38
23077,11,777235,2,37.29,0.0,74.58
23077,12,273791,1,26.85,0.0,26.85
23077,13,1027128,2,27.47,0.0,54.94
23077,14,1072482,10,36.83,91.3,277.0
23077,15,513160,8,30.22,0.0,241.76
23078,1,535138,7,29.88,0.0,209.16
23078,2,595249,4,21.8,0.0,87.2
23079,1,540458,10,2.37,0.0,23.7
23079,2,516162,8,19.09,0.0,152.72
23079,3,390927,1,4.39,0.0,4.39
23079,4,1033986,1,36.64,0.0,36.64
23079,5,367593,6,29.25,0.0,175.5
23079,6,769349,6,27.45,0.0,164.7
23079,7,450634,7,21.35,36.2,113.25
23079,8,1066470,4,14.74,7.33,51.63
23079,9,270669,3,49.56,0.0,148.68
23079,10,698503,1,10.41,0.0,10.41
23079,11,599939,10,25.46,0.0,254.6
23079,12,405961,3,23.15,0.0,69.45
23079,13,490690,5,49.05,0.0,245.25
23080,1,915922,1,4.78,0.0,4.78
23080,2,304042,8,12.49,0.0,99.92
23080,3,340286,7,13.8,6.24,90.36
23080,4,465361,10,15.38,0.0,153.8
23080,5,357097,2,21.75,0.0,43.5
23080,6,1886182,7,25.58,0.0,179.06
23080,7,1031233,10,24.37,0.0,243.7
23080,8,389058,4,43.15,0.0,172.6
23080,9,535609,7,43.54,0.0,304.78
23080,10,574440,2,20.19,0.0,40.38
23080,11,295765,2,48.62,13.51,83.73
23080,12,791049,10,14.38,22.24,121.56
23080,13,1013651,1,6.46,0.0,6.46
23080,14,345301,8,38.51,47.87,260.21
23080,15,300103,7,34.52,34.19,207.45
23081,1,583084,6,11.12,0.0,66.72
23081,2,983707,8,36.43,0.0,291.44
23081,3,2299233,6,22.57,0.0,135.42
23081,4,461996,2,41.21,0.0,82.42
23081,5,806681,7,18.94,0.0,132.58
23081,6,2085686,4,29.54,0.0,118.16
23081,7,725296,7,6.83,0.0,47.81
23081,8,1871507,5,13.25,0.0,66.25
23081,9,280389,4,26.62,0.0,106.48
23081,10,353870,9,7.07,0.0,63.63
23081,11,2427469,8,31.38,0.0,251.04
23082,1,2422314,10,32.21,0.0,322.1
23082,2,1037695,2,0.63,0.0,1.26
23082,3,261713,10,18.47,0.0,184.7
23082,4,749964,9,8.34,0.0,75.06
23082,5,641072,4,38.04,0.0,152.16
23083,1,599072,4,45.74,0.0,182.96
23083,2,1034204,5,45.24,0.0,226.2
23083,3,775516,3,30.67,0.0,92.01
23083,4,1033338,2,7.73,1.74,13.72
23083,5,366898,8,2.12,2.46,14.5
23083,6,860718,6,49.26,0.0,295.56
23083,7,924274,2,13.74,0.0,27.48
23083,8,2380514,2,30.69,0.0,61.38
23083,9,2104182,10,15.39,0.0,153.9
23084,1,2409644,6,8.77,0.0,52.62
23085,1,951879,5,48.3,0.0,241.5
23085,2,744375,10,46.21,0.0,462.1
23085,3,796958,6,9.55,6.92,50.38
23085,4,633018,5,41.88,0.0,209.4
23085,5,442903,8,47.76,0.0,382.08
23085,6,482624,1,43.53,0.0,43.53
23085,7,1058203,6,17.29,0.0,103.74
23085,8,2148176,2,12.06,0.0,24.12
23085,9,612671,3,24.61,0.0,73.83
23085,10,816645,4,45.37,0.0,181.48
23085,11,782467,9,38.79,0.0,349.11
23085,12,582716,2,45.3,0.0,90.6
23085,13,281150,1,3.89,0.0,3.89
23085,14,587784,1,40.87,8.85,32.02
23086,1,754165,10,32.61,0.0,326.1
23086,2,710753,7,33.64,0.0,235.48
23087,1,407389,6,43.79,0.0,262.74
23087,2,398858,9,20.0,0.0,180.0
23087,3,1066202,3,37.49,25.19,87.28
23087,4,512100,3,42.28,0.0,126.84
23087,5,624008,5,8.33,0.0,41.65
23087,6,851590,8,46.1,0.0,368.8
23087,7,1834682,10,38.7,0.0,387.0
23087,8,275088,10,31.72,0.0,317.2
23087,9,512352,10,45.85,0.0,458.5
23087,10,423796,6,3.43,0.0,20.58
23087,11,821623,6,43.99,0.0,263.94
23087,12,1011346,10,39.43,0.0,394.3
23087,13,831552,10,27.36,38.96,234.64
23087,14,725368,10,45.18,0.0,451.8
23088,1,343903,5,7.79,0.0,38.95
23088,2,425751,8,6.6,0.0,52.8
23088,3,404534,8,6.62,0.0,52.96
23089,1,325274,5,16.44,0.0,82.2
23089,2,401063,7,45.03,0.0,315.21
23089,3,1037905,3,6.26,0.0,18.78
23089,4,1937084,7,42.81,0.0,299.67
23089,5,828689,4,31.17,0.0,124.68
23089,6,1002843,8,43.26,0.0,346.08
23089,7,585366,9,23.36,0.0,210.24
23089,8,364504,3,48.1,21.67,122.63
23089,9,2214204,4,24.82,0.0,99.28
23089,10,2174255,5,45.46,0.0,227.3
23089,11,449871,10,35.81,0.0,358.1
23089,12,618512,6,40.3,52.21,189.59
23089,13,2278297,5,11.3,0.0,56.5
23090,1,610477,4,7.59,0.0,30.36
23090,2,817152,1,33.69,2.2,31.49
23090,3,2422751,2,11.56,0.0,23.12
23090,4,844902,4,15.82,11.63,51.65
23090,5,2369916,2,44.61,0.0,89.22
23090,6,1938274,1,48.98,0.0,48.98
23091,1,331916,3,30.15,0.0,90.45
23091,2,408573,2,20.13,0.0,40.26
23091,3,984284,7,29.06,0.0,203.42
23091,4,606280,10,22.34,0.0,223.4
23091,5,468696,5,42.07,0.0,210.35
23092,1,819626,10,38.21,67.95,314.15
23092,2,561257,5,4.65,0.0,23.25
23092,3,2425069,10,21.31,0.0,213.1
23092,4,714633,4,27.0,10.17,97.83
23092,5,2425240,6,45.18,0.0,271.08
23092,6,530947,8,48.12,28.09,356.87
23092,7,764149,6,45.8,0.0,274.8
23092,8,422488,2,46.32,0.0,92.64
23093,1,475182,8,4.04,0.0,32.32
23093,2,675635,7,47.16,0.0,330.12
23094,1,401948,7,42.15,0.0,295.05
23094,2,865052,5,14.44,0.0,72.2
23094,3,593298,1,14.24,0.0,14.24
23094,4,974603,9,28.76,0.0,258.84
23094,5,754739,2,6.46,0.0,12.92
23095,1,536298,1,33.37,7.51,25.86
23095,2,774070,5,46.74,0.0,233.7
23095,3,1011346,3,39.43,0.0,118.29
23095,4,467590,1,43.2,6.91,36.29
23096,1,493404,2,1.56,0.0,3.12
23096,2,477087,8,7.49,0.0,59.92
23096,3,661757,5,43.55,0.0,217.75
23096,4,2429029,6,5.03,0.0,30.18
23096,5,1015952,8,35.15,0.0,281.2
23096,6,1995811,7,47.19,0.0,330.33
23096,7,487971,3,18.58,0.0,55.74
23096,8,534962,4,24.34,0.0,97.36
23096,9,700480,8,45.05,74.41,285.99
23096,10,467860,8,32.85,0.0,262.8
23097,1,407216,10,17.29,0.0,172.9
23097,2,738763,9,38.87,0.0,349.83
23097,3,258900,2,13.01,0.0,26.02
23097,4,2330546,2,24.8,11.44,38.16
23097,5,519699,1,41.42,0.0,41.42
23098,1,659456,9,29.11,43.25,218.74
23098,2,459047,10,22.86,0.0,228.6
23098,3,646639,3,28.15,18.99,65.46
23098,4,960371,1,39.64,0.0,39.64
23098,5,797769,8,13.12,16.31,88.65
23098,6,592602,7,40.93,0.0,286.51
23098,7,955265,2,4.07,0.0,8.14
23098,8,341103,5,14.49,0.0,72.45
23098,9,257379,6,45.11,0.0,270.66
23098,10,863348,2,5.14,0.0,10.28
23099,1,626468,10,30.09,0.0,300.9
23099,2,794270,7,19.2,0.0,134.4
23099,3,2130782,9,38.03,0.0,342.27
23099,4,767694,10,40.46,0.0,404.6
23099,5,698237,9,43.82,0.0,394.38
23099,6,797036,2,34.4,0.0,68.8
23099,7,1000709,1,29.75,0.0,29.75
23099,8,462117,9,31.08,0.0,279.72
23099,9,778207,10,10.32,0.0,103.2
23099,10,733771,9,32.85,0.0,295.65
23099,11,669249,7,49.09,0.0,343.63
23100,1,2150841,7,36.68,44.66,212.1
23100,2,1911903,10,23.57,0.0,235.7
23100,3,566390,1,49.72,0.0,49.72
23100,4,655998,6,48.33,0.0,289.98
23101,1,866489,1,32.18,0.0,32.18
23101,2,390125,5,23.45,0.0,117.25
23101,3,1009841,3,36.99,0.0,110.97
23101,4,437498,7,10.91,0.0,76.37
23101,5,2385763,2,46.27,0.0,92.54
23101,6,1837693,7,6.09,0.0,42.63
23101,7,306199,7,36.21,0.0,253.47
23101,8,605340,7,42.3,0.0,296.1
23101,9,431325,3,46.98,13.32,127.62
23101,10,2425240,9,45.18,0.0,406.62
23102,1,901409,3,46.68,0.0,140.04
23102,2,2378743,4,15.64,0.0,62.56
23103,1,2170292,8,17.85,0.0,142.8
23103,2,395166,8,30.08,0.0,240.64
23103,3,862669,8,17.76,0.0,142.08
23103,4,586404,2,31.32,0.0,62.64
23103,5,270669,4,49.56,0.0,198.24
23103,6,851421,5,27.99,0.0,139.95
23103,7,535216,8,37.26,0.0,298.08
23104,1,337481,3,32.57,0.0,97.71
23105,1,702964,4,23.91,0.0,95.64
23105,2,482523,7,12.88,0.0,90.16
23105,3,2338426,7,27.79,0.0,194.53
23105,4,638556,2,19.21,0.0,38.42
23105,5,528495,6,18.82,0.0,112.92
23105,6,2172241,7,27.99,0.0,195.93
23105,7,770333,1,10.4,1.99,8.41
23105,8,449742,10,27.15,0.0,271.5
23105,9,747139,2,46.35,0.0,92.7
23105,10,1067140,4,7.47,0.0,29.88
23105,11,2307423,9,39.51,0.0,355.59
23105,12,544117,6,12.18,0.0,73.08
23106,1,849469,8,12.2,0.0,97.6
23106,2,1956796,9,11.57,0.0,104.13
23106,3,2188644,8,16.74,0.0,133.92
23106,4,693743,4,3.1,0.0,12.4
23106,5,365289,1,34.81,0.0,34.81
23106,6,415839,5,3.35,1.35,15.4
23107,1,889825,4,38.34,13.24,140.12
23107,2,633253,5,5.12,0.0,25.6
23107,3,423735,3,30.31,0.0,90.93
23107,4,749425,2,29.47,0.0,58.94
23107,5,760983,2,16.99,8.15,25.83
23107,6,1883677,6,8.01,0.0,48.06
23107,7,788641,9,25.82,0.0,232.38
23107,8,1012521,9,11.82,14.96,91.42
23107,9,431651,1,24.4,2.92,21.48
23107,10,2034268,6,41.85,38.6,212.5
23107,11,2174386,9,39.45,0.0,355.05
23107,12,2130893,8,37.34,50.61,248.11
23108,1,499930,10,41.14,0.0,411.4
23108,2,499746,3,45.04,0.0,135.12
23108,3,978893,10,35.59,0.0,355.9
23108,4,677338,7,14.48,0.0,101.36
23108,5,719233,3,45.57,0.0,136.71
23108,6,826199,10,46.55,0.0,465.5
23108,7,346763,9,45.99,62.54,351.37
23108,8,2107821,8,46.16,0.0,369.28
23108,9,1060608,4,27.55,0.0,110.2
23108,10,868780,10,37.35,0.0,373.5
23108,11,955217,9,14.55,19.26,111.69
23108,12,947910,6,36.48,0.0,218.88
23109,1,1054289,8,40.79,0.0,326.32
23109,2,2126599,8,32.19,0.0,257.52
23109,3,904572,7,35.84,0.0,250.88
23109,4,265644,8,25.8,0.0,206.4
23109,5,935113,10,36.9,0.0,369.0
23109,6,700387,7,15.77,0.0,110.39
23109,7,583608,10,30.97,0.0,309.7
23109,8,385810,5,24.52,13.89,108.71
23109,9,792363,10,20.14,0.0,201.4
23109,10,729979,6,42.48,0.0,254.88
23109,11,1030815,5,27.1,0.0,135.5
23109,12,2429556,5,47.65,0.0,238.25
23110,1,440324,8,26.08,0.0,208.64
23110,2,978200,4,30.77,0.0,123.08
23110,3,655026,9,19.84,41.35,137.21
23111,1,471937,10,16.49,0.0,164.9
23111,2,581745,6,15.97,0.0,95.82
23111,3,466190,6,27.02,37.16,124.96
23111,4,773402,8,23.53,14.76,173.48
23111,5,311769,4,14.22,0.0,56.88
23111,6,583797,8,7.5,0.0,60.0
23111,7,498398,8,41.81,0.0,334.48
23111,8,2208620,7,8.51,0.0,59.57
23111,9,735063,1,5.1,0.0,5.1
23111,10,774672,5,30.2,0.0,151.0
23112,1,1997189,5,2.99,3.68,11.27
23112,2,1994344,1,24.42,0.0,24.42
23112,3,272134,3,12.95,0.0,38.85
23112,4,535544,5,25.98,0.0,129.9
23112,5,580582,5,45.54,0.0,227.7
23112,6,644213,7,45.39,0.0,317.73
23112,7,2037013,4,39.18,0.0,156.72
23112,8,279231,1,5.73,0.0,5.73
23113,1,987091,10,48.28,0.0,482.8
23113,2,876688,3,12.69,0.0,38.07
23113,3,464825,2,38.5,0.0,77.0
23113,4,651333,6,15.34,0.0,92.04
23113,5,584416,4,49.93,0.0,199.72
23113,6,679295,3,18.59,0.0,55.77
23113,7,958067,1,23.18,0.0,23.18
23113,8,1006177,10,20.96,0.0,209.6
23113,9,763255,6,27.2,0.0,163.2
23114,1,756382,3,48.12,0.0,144.36
23114,2,1031227,10,19.41,0.0,194.1
23115,1,531606,9,29.51,0.0,265.59
23115,2,632060,9,17.06,0.0,153.54
23116,1,2386865,6,16.3,0.0,97.8
23116,2,366705,9,49.86,0.0,448.74
23116,3,1068676,5,5.57,0.0,27.85
23116,4,652493,1,48.86,0.0,48.86
23116,5,443377,5,11.68,0.0,58.4
23116,6,985753,9,49.53,0.0,445.77
23116,7,1866711,7,28.24,0.0,197.68
23116,8,1833233,3,20.96,0.0,62.88
23116,9,473136,10,47.92,0.0,479.2
23116,10,925183,5,36.75,0.0,183.75
23116,11,761469,5,46.63,0.0,233.15
23116,12,1028566,10,23.0,0.0,230.0
23117,1,1949434,3,12.03,0.0,36.09
23117,2,1066632,8,8.73,0.0,69.84
23117,3,869406,1,33.28,0.0,33.28
23117,4,423735,1,30.31,0.0,30.31
23117,5,748846,9,45.23,0.0,407.07
23117,6,360567,2,20.06,0.0,40.12
23118,1,827589,8,5.07,0.0,40.56
23118,2,562844,5,25.67,26.71,101.64
23118,3,2195922,2,23.33,0.0,46.66
23118,4,319927,6,35.23,0.0,211.38
23118,5,767783,7,45.91,0.0,321.37
23118,6,327617,4,41.95,0.0,167.8
23118,7,916969,7,24.29,0.0,170.03
23118,8,761469,1,46.63,0.0,46.63
23118,9,695542,8,39.41,0.0,315.28
23118,10,693946,6,21.07,0.0,126.42
23118,11,915752,7,44.8,0.0,313.6
23118,12,960797,4,5.49,0.0,21.96
23118,13,694421,5,39.74,0.0,198.7
23118,14,278056,6,28.96,0.0,173.76
23119,1,786217,6,23.06,0.0,138.36
23119,2,1883819,8,26.57,0.0,212.56
23119,3,542944,8,29.54,0.0,236.32
23119,4,773404,4,37.23,0.0,148.92
23120,1,884384,5,20.07,0.0,100.35
23120,2,2172951,9,36.97,0.0,332.73
23120,3,472847,2,36.69,3.79,69.59
23120,4,362924,10,7.82,0.0,78.2
23120,5,711795,5,8.52,0.0,42.6
23120,6,2236651,7,14.86,0.0,104.02
23120,7,250683,10,10.63,0.0,106.3
23121,1,2107370,5,30.23,0.0,151.15
23121,2,473178,2,32.59,0.0,65.18
23121,3,1878727,4,49.37,0.0,197.48
23121,4,727575,2,24.62,0.0,49.24
23122,1,991603,2,28.52,0.0,57.04
23122,2,1016609,2,28.91,0.0,57.82
23122,3,350786,1,34.03,6.57,27.46
23122,4,731411,10,11.81,0.0,118.1
23122,5,2412469,8,19.84,0.0,158.72
23122,6,386429,7,16.01,9.78,102.29
23122,7,821623,2,43.99,0.0,87.98
23122,8,641341,5,2.27,0.0,11.35
