Fecha,Apertura,Cierre,Maximo,Minimo,Volumen
2021-11-01,263.88,263.48,264.5,263.12,660042
2021-11-02,265.32,270.31,270.35,263.07,2174122
2021-11-03,269.53,277.4,283.92,263.08,2113969
2021-11-04,276.0,279.64,282.62,273.15,2111678
2021-11-05,279.7,281.48,282.88,278.53,1528001
2021-11-08,281.03,291.26,300.22,277.07,1029361
2021-11-09,290.83,291.05,291.16,290.64,587774
2021-11-10,291.04,287.62,291.26,284.73,1718575
2021-11-11,290.05,288.81,291.04,287.92,538631
2021-11-12,289.05,295.84,307.52,276.42,2236663
2021-11-15,296.34,301.25,304.36,295.4,2105351
2021-11-16,298.86,300.41,300.57,298.52,1138113
2021-11-17,301.2,300.54,301.41,300.51,708612
2021-11-18,301.38,301.71,301.9,301.23,1338093
2021-11-19,303.04,308.93,317.46,298.48,2234220
2021-11-22,307.42,306.43,308.45,306.31,915240
2021-11-23,305.86,310.0,312.78,305.15,2033197
2021-11-24,311.28,313.39,313.66,311.27,1386132
2021-11-25,313.01,310.3,313.45,308.37,2086856
2021-11-26,309.7,316.97,321.61,309.14,1066193
2021-11-29,317.23,329.7,342.11,310.83,2743056
2021-11-30,329.54,334.05,335.73,324.57,692224
2021-12-01,333.45,338.7,342.04,328.51,2270212
2021-12-02,337.54,339.7,341.01,336.64,1333810
2021-12-03,341.74,339.4,344.04,338.38,1898280
2021-12-06,337.0,341.58,345.58,334.86,1805470
2021-12-07,341.22,338.33,342.01,336.95,1078980
2021-12-08,340.43,348.06,355.88,336.22,839454
2021-12-09,349.09,352.39,355.3,344.9,1250372
2021-12-10,351.68,360.19,361.62,342.52,1374393
2021-12-13,359.82,364.31,366.15,358.42,1617830
2021-12-14,363.95,363.69,364.16,363.5,915891
2021-12-15,362.67,362.42,362.73,362.36,1821712
2021-12-16,363.89,375.46,385.58,355.65,1255603
2021-12-17,376.31,383.51,385.04,375.4,1887560
2021-12-20,385.02,383.29,385.52,382.44,1758805
2021-12-21,381.92,393.93,410.21,376.44,2477243
2021-12-22,393.08,411.48,416.06,391.18,985200
2021-12-23,413.99,410.82,415.76,409.58,2089788
2021-12-24,408.8,415.63,415.91,408.65,810079
2021-12-27,414.71,404.32,419.65,399.94,1177625
2021-12-28,402.13,401.86,402.34,401.77,1022603
2021-12-29,403.88,408.85,411.25,401.46,2043204
2021-12-30,411.41,423.16,431.18,409.67,1178599
2021-12-31,423.42,434.04,438.66,418.87,1777601
2022-01-03,427.96,434.05,438.91,424.92,1104186
2022-01-04,437.01,437.4,437.64,436.89,1703691
2022-01-05,438.19,436.01,439.2,435.36,1078780
2022-01-06,437.29,427.76,455.93,415.72,1418262
2022-01-07,432.04,433.33,433.43,431.95,817448
2022-01-10,436.57,437.98,438.1,435.8,936178
2022-01-11,438.56,441.15,442.15,436.51,1755493
2022-01-12,440.5,448.71,448.99,435.9,2243205
2022-01-13,451.23,459.28,467.65,444.97,1145314
2022-01-14,462.38,487.07,507.08,425.21,996483
2022-01-17,485.63,499.94,509.08,483.84,2442091
2022-01-18,497.44,511.48,525.08,482.24,1389647
2022-01-19,512.2,514.01,514.61,510.64,1704189
2022-01-20,512.81,512.24,513.08,511.6,1218102
2022-01-21,513.49,512.11,513.67,511.37,1967802
2022-01-24,507.61,519.49,525.55,496.43,2391297
2022-01-25,520.89,514.04,524.55,510.77,1727143
2022-01-26,513.03,500.17,519.42,497.33,2443564
2022-01-27,500.82,491.49,513.14,489.72,2216060
2022-01-28,492.61,481.75,511.56,474.96,803516
2022-01-31,481.75,469.64,487.55,466.8,1266244
2022-02-01,468.65,489.01,500.8,467.69,1134622
2022-02-02,491.26,496.24,498.89,490.22,1890789
2022-02-03,494.94,499.86,502.62,489.76,632532
2022-02-04,497.17,501.36,502.57,493.54,623584
2022-02-07,497.24,484.99,514.41,483.53,1959243
2022-02-08,487.25,488.52,489.39,486.4,1215024
2022-02-09,490.12,483.31,493.56,474.3,2176592
2022-02-10,485.33,489.39,491.92,484.67,1412282
2022-02-11,491.24,483.42,493.59,474.68,704395
2022-02-14,485.4,488.97,489.97,484.7,717477
2022-02-15,492.46,496.36,499.68,491.31,1293731
2022-02-16,498.67,503.84,505.77,494.03,2184173
2022-02-17,499.84,503.9,505.55,498.94,937025
2022-02-18,504.87,516.17,517.33,504.81,1544115
2022-02-21,518.05,514.09,519.74,513.47,779838
2022-02-22,513.64,497.69,516.21,486.33,2601864
2022-02-23,495.89,505.36,506.43,491.57,1677136
2022-02-24,507.95,519.46,527.26,503.95,1004385
2022-02-25,515.78,507.27,528.45,504.0,695708
2022-02-28,505.17,511.55,512.42,502.15,1922390
2022-03-01,509.98,498.11,517.17,493.36,1618607
2022-03-02,499.62,503.64,504.03,498.24,1149197
2022-03-03,502.62,510.09,512.94,498.26,1319726
2022-03-04,510.91,509.8,510.99,508.49,1504140
2022-03-07,509.22,507.78,509.22,507.32,805643
2022-03-08,509.16,496.96,510.93,490.09,1850491
2022-03-09,494.58,502.02,503.98,490.23,950933
2022-03-10,500.91,496.99,504.73,491.86,1325831
2022-03-11,495.96,487.6,502.27,479.48,1701730
2022-03-14,488.13,496.24,501.04,481.74,1257761
2022-03-15,498.03,505.54,506.88,488.07,1975814
2022-03-16,501.19,510.15,514.7,500.0,2007086
2022-03-17,510.56,511.62,511.85,510.38,1681691
2022-03-18,511.77,511.3,512.04,511.01,618639
2022-03-21,515.77,492.69,525.83,482.73,1567160
2022-03-22,492.2,503.17,520.69,474.19,1106786
2022-03-23,504.36,499.83,504.74,499.39,1575340
2022-03-24,501.46,503.71,504.27,501.02,1084727
2022-03-25,504.08,510.17,510.39,503.6,1464883
2022-03-28,507.85,512.77,516.24,501.54,1213197
2022-03-29,515.62,521.05,523.33,514.7,891074
2022-03-30,522.42,522.55,522.57,522.38,938168
2022-03-31,524.57,512.89,536.69,508.83,1717554
2022-04-01,515.96,526.83,536.11,507.54,1188869
2022-04-04,527.29,515.64,536.12,512.19,2008554
2022-04-05,513.45,519.17,522.86,511.5,1424693
2022-04-06,519.73,523.74,526.36,516.12,1724686
2022-04-07,527.31,525.08,527.79,522.43,1984252
2022-04-08,524.99,510.15,542.46,506.74,2328604
2022-04-11,511.44,502.93,512.77,501.52,1740990
2022-04-12,500.34,498.75,501.06,498.06,606326
2022-04-13,496.68,494.86,499.05,491.73,1780105
2022-04-14,495.51,504.67,507.15,490.75,899260
2022-04-15,504.11,483.96,529.83,463.11,2099072
2022-04-18,483.02,505.47,515.75,479.25,2380259
2022-04-19,504.36,489.77,506.14,489.21,1914407
2022-04-20,488.79,495.99,497.92,487.9,1641793
2022-04-21,500.58,484.06,514.24,463.7,1261533
2022-04-22,487.36,475.39,490.81,471.09,1406432
2022-04-25,475.12,486.95,489.92,469.65,1641330
2022-04-26,486.87,486.62,486.91,486.44,1942962
2022-04-27,487.99,483.38,491.79,480.93,1464619
2022-04-28,483.74,476.92,493.45,474.13,1124463
2022-04-29,482.89,474.58,486.32,473.94,590490
2022-05-02,474.87,469.63,477.94,468.75,1473037
2022-05-03,470.39,457.0,478.51,456.75,1365943
2022-05-04,456.3,445.42,461.12,441.95,1839214
2022-05-05,445.02,448.18,450.63,443.38,1266612
2022-05-06,447.81,433.79,471.55,431.53,1674252
2022-05-09,432.8,417.08,439.58,412.87,2317842
2022-05-10,415.88,431.23,445.99,407.88,1507598
2022-05-11,434.51,431.9,435.68,430.57,1663077
2022-05-12,431.26,435.22,438.56,426.48,1637064
2022-05-13,432.13,430.4,433.77,428.95,697864
2022-05-16,429.87,420.76,443.66,409.14,1547201
2022-05-17,419.0,413.14,428.41,413.02,2085162
2022-05-18,416.14,428.16,446.12,404.99,2514977
2022-05-19,428.16,434.63,435.15,423.51,2079420
2022-05-20,433.85,417.82,440.42,409.75,1751865
2022-05-23,420.3,420.92,421.48,419.94,1508753
2022-05-24,421.88,432.63,434.95,419.59,1894942
2022-05-25,430.7,417.28,440.48,416.33,1530177
2022-05-26,418.0,422.96,426.92,412.54,2057888
2022-05-27,421.95,422.41,422.58,421.66,1452373
2022-05-30,422.46,404.97,432.19,375.4,2209675
2022-05-31,406.04,396.02,407.23,384.32,1266739
2022-06-01,395.99,390.73,401.08,389.99,753900
2022-06-02,391.88,386.97,395.13,386.58,2207518
2022-06-03,387.48,373.86,391.44,352.85,1970448
2022-06-06,374.12,379.46,385.58,365.01,2205743
2022-06-07,380.49,380.43,380.51,380.41,649272
2022-06-08,379.0,376.16,381.11,373.41,1227321
2022-06-09,375.65,375.28,375.91,375.21,1353697
2022-06-10,375.54,372.03,379.43,369.77,616061
2022-06-13,372.74,357.27,380.13,335.93,1319331
2022-06-14,358.37,363.66,370.14,353.58,1268811
2022-06-15,360.62,355.33,366.99,347.01,1697451
2022-06-16,355.83,346.86,359.0,346.8,1270315
2022-06-17,345.93,333.85,346.9,325.58,2693940
2022-06-20,333.17,326.92,334.37,322.31,1863418
2022-06-21,323.65,312.0,327.6,306.92,1752146
2022-06-22,314.45,310.53,316.11,307.8,2179543
2022-06-23,309.19,309.85,310.07,309.15,544916
2022-06-24,308.1,306.6,308.91,306.38,1489418
2022-06-27,304.69,312.49,312.55,291.54,753128
2022-06-28,310.91,303.05,322.7,295.43,1971290
2022-06-29,302.71,294.97,304.08,294.03,745290
2022-06-30,296.26,292.35,297.75,290.71,1488717
2022-07-01,292.14,287.57,293.08,284.77,1779798
2022-07-04,286.63,269.57,293.23,247.48,2610532
2022-07-05,271.21,259.4,271.55,258.56,1120619
2022-07-06,258.52,262.22,268.93,251.78,2007276
2022-07-07,262.24,256.41,268.86,248.64,1542716
2022-07-08,256.15,241.44,266.48,226.11,1978577
2022-07-11,241.71,242.82,243.5,241.17,790011
2022-07-12,242.77,238.01,248.75,235.44,1363852
2022-07-13,237.84,239.97,241.67,237.58,986797
2022-07-14,239.86,234.79,241.7,232.25,1036255
2022-07-15,236.03,238.26,238.64,234.73,1341241
2022-07-18,237.75,243.49,244.63,236.31,797414
2022-07-19,243.13,240.39,244.58,237.41,1753225
2022-07-20,241.02,239.23,243.78,236.74,807749
2022-07-21,238.07,233.43,240.37,229.51,1835551
2022-07-22,234.72,231.41,235.95,230.95,1524643
2022-07-25,229.56,224.09,230.37,220.19,621600
2022-07-26,222.87,217.8,225.69,217.05,1565195
2022-07-27,218.0,209.64,225.55,203.19,2616680
2022-07-28,209.66,210.99,211.29,208.65,1329570
2022-07-29,210.93,208.73,213.21,205.99,1113628
2022-08-01,207.1,214.05,216.03,205.92,1321371
2022-08-02,214.17,203.86,222.79,193.94,1429187
2022-08-03,202.21,195.56,203.37,193.0,1791587
2022-08-04,196.99,186.12,203.24,174.89,1383086
2022-08-05,186.45,188.24,188.34,183.61,1982886
2022-08-08,187.26,182.44,189.12,180.86,1800134
2022-08-09,182.69,180.21,185.27,179.46,597918
2022-08-10,179.51,185.98,197.58,171.92,2239349
2022-08-11,185.53,190.07,192.73,184.72,1793177
2022-08-12,188.99,184.77,189.43,183.42,1494745
2022-08-15,184.32,174.69,190.67,166.04,1181744
2022-08-16,173.98,172.36,176.21,169.6,907768
2022-08-17,172.79,174.51,175.53,170.52,983040
2022-08-18,173.88,171.46,175.06,170.58,2209638
2022-08-19,172.44,168.83,174.01,165.72,2260285
2022-08-22,168.16,169.41,170.18,167.05,840417
2022-08-23,169.79,173.16,174.23,167.67,633583
2022-08-24,172.74,167.67,177.11,163.68,2282785
2022-08-25,167.39,161.1,169.59,158.17,1660529
2022-08-26,160.55,165.2,165.26,156.13,826132
2022-08-29,166.82,166.81,166.83,166.81,898951
2022-08-30,168.28,165.64,168.75,163.78,1808839
2022-08-31,166.19,161.19,166.55,158.47,1727198
2022-09-01,160.7,163.14,166.01,158.43,1838468
2022-09-02,163.2,160.21,164.65,158.69,1321251
2022-09-05,159.79,157.64,162.27,155.25,1047205
2022-09-06,156.98,156.34,157.26,156.13,1239758
2022-09-07,155.8,150.63,158.56,146.37,2412445
2022-09-08,151.14,147.02,155.85,146.46,1298815
2022-09-09,148.02,147.68,148.24,147.57,1675460
2022-09-12,147.71,144.26,149.85,142.28,1365181
2022-09-13,143.2,141.36,146.24,140.84,614969
2022-09-14,141.39,142.78,143.51,140.27,2144736
2022-09-15,142.13,142.7,143.05,141.99,553432
2022-09-16,142.39,137.49,146.46,133.82,1791265
2022-09-19,137.4,132.87,137.75,131.97,2027881
2022-09-20,132.6,128.14,135.27,127.04,1649315
2022-09-21,127.83,128.04,128.04,127.78,962705
2022-09-22,128.25,130.52,131.78,128.14,2165252
2022-09-23,131.34,134.09,136.1,128.6,1853041
2022-09-26,132.06,135.71,138.85,129.08,2014954
2022-09-27,135.92,141.41,142.97,135.91,1881177
2022-09-28,141.68,141.38,141.75,141.36,1694708
2022-09-29,141.82,137.28,146.62,134.85,1224233
2022-09-30,137.1,135.29,138.01,133.12,1336117
2022-10-03,135.55,134.68,136.33,133.47,818303
2022-10-04,134.87,134.59,135.11,134.57,1679319
2022-10-05,134.88,131.58,136.73,130.15,863317
2022-10-06,131.64,131.82,131.93,131.62,1358194
2022-10-07,131.57,134.74,135.39,130.56,1014405
2022-10-10,135.71,136.16,136.3,135.49,860442
2022-10-11,135.81,136.9,137.26,134.75,1819150
2022-10-12,136.34,137.68,138.06,134.3,997676
2022-10-13,137.84,135.87,138.24,134.61,1734792
2022-10-14,135.28,136.93,137.3,134.92,885345
2022-10-17,135.68,137.62,138.32,135.66,1397431
2022-10-18,137.59,141.46,145.53,136.57,1732451
2022-10-19,141.86,143.58,146.52,140.59,1517365
2022-10-20,144.06,146.75,147.25,143.67,1060480
2022-10-21,147.29,144.33,150.59,143.13,1055836
2022-10-24,145.28,147.06,150.13,143.43,2092026
2022-10-25,148.11,147.67,148.24,147.53,705444
2022-10-26,146.98,145.37,147.35,144.68,1641252
2022-10-27,145.32,145.08,145.51,144.79,876750
2022-10-28,144.5,144.45,144.52,144.45,1536172
2022-10-31,144.74,145.08,145.38,144.69,1297941
2022-11-01,144.52,143.12,145.2,142.68,1422069
2022-11-02,143.3,143.5,143.67,143.29,1839536
2022-11-03,141.72,143.69,144.26,140.06,1806617
2022-11-04,144.46,146.33,147.57,142.36,1089277
2022-11-07,146.95,148.04,148.38,146.73,1619963
2022-11-08,148.02,150.1,150.42,147.24,2142461
2022-11-09,150.58,147.71,152.06,142.99,1583387
2022-11-10,148.3,153.37,154.58,145.78,2308737
2022-11-11,154.2,155.65,157.08,154.15,1951962
2022-11-14,156.09,155.04,157.38,154.35,1729423
2022-11-15,155.52,158.35,158.92,155.36,1027975
2022-11-16,158.5,155.29,158.56,153.8,1667631
2022-11-17,155.91,155.4,156.52,155.21,1568072
2022-11-18,155.08,160.15,161.18,154.74,1083148
2022-11-21,160.32,160.35,160.37,160.29,2000273
2022-11-22,159.98,161.17,161.79,159.5,1467831
2022-11-23,161.79,165.28,170.32,158.35,980210
2022-11-24,166.56,167.98,168.45,165.12,1083691
2022-11-25,167.25,164.53,167.27,163.7,789394
2022-11-28,163.49,165.31,166.7,160.49,1386069
2022-11-29,166.52,165.18,167.07,164.77,1820547
2022-11-30,165.02,168.12,171.93,161.79,2218847
2022-12-01,168.82,166.99,170.22,166.96,2158938
2022-12-02,167.25,166.82,167.34,166.57,1048159
2022-12-05,167.88,167.52,168.06,167.28,953312
2022-12-06,168.07,160.43,168.7,157.85,887822
2022-12-07,159.99,157.36,161.88,157.32,1723801
2022-12-08,158.58,156.05,160.38,155.0,2011199
2022-12-09,156.22,156.87,157.52,155.62,1700958
2022-12-12,157.69,156.56,157.95,156.05,2032012
2022-12-13,156.85,154.58,157.36,153.7,894141
2022-12-14,154.11,153.26,154.5,153.23,1384257
2022-12-15,153.17,155.53,158.72,149.86,1550814
2022-12-16,155.77,158.61,159.42,153.69,1117299
2022-12-19,157.36,159.53,160.73,156.49,887908
2022-12-20,158.12,160.15,160.28,156.05,617769
2022-12-21,159.22,164.88,168.83,154.95,2082272
2022-12-22,165.15,163.58,165.5,163.21,1315015
2022-12-23,162.73,167.4,169.29,161.16,1318020
2022-12-26,167.68,174.95,180.81,161.6,1338284
2022-12-27,174.86,175.63,176.21,174.62,1707589
2022-12-28,176.53,178.81,178.95,175.46,682297
2022-12-29,175.79,175.43,175.9,175.21,1694970
2022-12-30,175.11,179.04,179.66,174.88,1190812
2023-01-02,178.73,183.05,185.34,173.9,1172798
2023-01-03,181.98,190.08,198.2,181.0,873174
2023-01-04,190.51,189.68,191.03,188.69,1721592
2023-01-05,190.15,193.47,196.89,186.5,629330
2023-01-06,194.1,194.1,194.1,194.1,875076
2023-01-09,195.95,197.05,197.72,195.28,1382919
2023-01-10,196.79,189.09,209.96,175.25,2655408
2023-01-11,189.71,191.52,194.27,187.08,1259749
2023-01-12,189.83,190.03,190.17,189.5,652699
2023-01-13,190.25,191.56,193.64,189.57,2057959
2023-01-16,192.68,199.05,207.16,190.35,2559595
2023-01-17,198.79,200.48,200.93,198.55,874029
2023-01-18,198.53,200.04,201.85,197.24,1650152
2023-01-19,198.67,198.03,199.0,197.73,895658
2023-01-20,199.98,204.55,205.71,198.34,900854
2023-01-23,205.34,204.44,206.06,204.28,812079
2023-01-24,204.68,203.86,205.27,203.47,1730588
2023-01-25,203.12,202.29,203.24,202.06,555045
2023-01-26,202.68,209.28,214.25,198.18,1253476
2023-01-27,211.2,209.8,213.09,209.09,1265045
2023-01-30,208.7,206.47,212.9,206.28,802727
2023-01-31,205.91,202.53,206.98,201.89,1196554
2023-02-01,202.21,203.48,204.59,201.15,2049372
2023-02-02,202.6,207.02,208.27,199.92,2015168
2023-02-03,208.18,211.74,215.97,204.41,2067872
2023-02-06,212.48,209.38,215.93,207.62,829291
2023-02-07,210.49,213.99,215.87,208.93,597987
2023-02-08,214.36,216.74,216.88,210.87,642348
2023-02-09,219.25,221.04,222.63,219.16,606525
2023-02-10,220.47,228.03,236.09,214.32,1124402
2023-02-13,228.55,237.9,250.87,225.91,2714940
2023-02-14,239.53,251.44,261.26,230.51,838916
2023-02-15,252.0,250.16,252.08,247.24,2016492
2023-02-16,250.28,259.43,264.05,245.91,1552225
2023-02-17,258.28,262.09,265.84,256.2,1510615
2023-02-20,261.76,263.84,264.66,261.33,724947
2023-02-21,262.16,269.26,272.13,261.69,2513911
2023-02-22,270.28,266.08,271.52,260.93,2299484
2023-02-23,264.63,270.09,272.89,262.35,748790
2023-02-24,266.86,268.09,268.39,266.83,1833263
2023-02-27,268.13,267.43,268.38,267.35,1614710
2023-02-28,265.99,276.01,280.62,258.34,2551839
2023-03-01,275.23,278.23,281.41,273.93,2105257
2023-03-02,277.33,283.49,284.42,275.74,922713
2023-03-03,283.74,267.79,298.16,250.51,2835977
2023-03-06,267.0,269.62,270.66,264.62,1293865
2023-03-07,267.64,272.36,276.87,266.76,1667354
2023-03-08,272.39,278.04,281.41,271.36,1119885
2023-03-09,277.52,270.3,283.26,263.68,1212030
2023-03-10,268.9,273.52,275.19,266.86,1523457
2023-03-13,272.84,273.85,274.13,272.35,1220172
2023-03-14,274.0,278.23,281.31,272.26,2052749
2023-03-15,278.75,274.45,279.52,273.24,1411300
2023-03-16,272.77,275.28,276.77,268.66,842082
2023-03-17,274.48,272.79,277.23,270.92,1302529
2023-03-20,273.04,273.87,275.04,271.97,1490531
2023-03-21,273.58,286.53,301.98,257.65,1921120
2023-03-22,286.71,287.75,288.61,285.16,1056782
2023-03-23,288.47,296.22,299.51,285.73,1883014
2023-03-24,295.8,295.01,296.01,294.7,1143544
2023-03-27,295.85,304.54,315.42,286.98,2173997
2023-03-28,306.66,314.53,321.98,303.68,1650688
2023-03-29,313.99,326.2,340.73,299.33,1146880
2023-03-30,324.66,323.68,325.03,323.58,1369533
2023-03-31,325.45,320.91,326.34,314.4,861559
2023-04-03,323.49,323.32,323.49,323.17,668771
2023-04-04,325.63,325.27,326.19,325.05,1763293
2023-04-05,326.03,332.56,334.12,325.35,1289705
2023-04-06,331.69,338.59,340.53,329.64,2260852
2023-04-07,336.63,360.6,361.81,327.78,991103
2023-04-10,361.36,351.34,367.91,345.06,1002623
2023-04-11,352.2,363.54,366.48,341.48,2351677
2023-04-12,360.67,368.79,383.74,358.74,907659
2023-04-13,373.59,380.45,384.07,370.06,1226178
2023-04-14,384.18,389.35,390.02,381.63,1345450
2023-04-17,391.12,387.22,391.79,385.44,1435890
2023-04-18,387.46,402.5,417.89,386.93,1882281
2023-04-19,401.83,411.16,422.05,399.62,736726
2023-04-20,410.83,426.84,433.66,410.4,1694600
2023-04-21,420.51,411.91,427.95,410.7,2275383
2023-04-24,416.24,402.13,420.73,384.29,1251858
2023-04-25,400.74,401.15,401.8,399.99,718170
2023-04-26,398.65,402.8,407.66,391.63,974050
2023-04-27,401.28,407.24,410.89,397.59,1199065
2023-04-28,399.58,402.99,403.51,399.11,1183000
2023-05-01,402.25,405.69,409.67,400.01,1387799
2023-05-02,403.44,404.2,404.57,402.78,776577
2023-05-03,406.84,400.64,409.88,396.46,1935912
2023-05-04,399.29,389.12,411.45,385.93,1508858
2023-05-05,392.13,395.22,398.82,390.91,1470705
2023-05-08,397.47,403.41,405.67,396.08,788626
2023-05-09,401.92,394.36,407.93,388.06,1675839
2023-05-10,393.69,392.61,394.23,391.47,1187579
2023-05-11,393.66,398.32,400.68,393.43,674280
2023-05-12,399.38,392.4,400.47,391.13,722955
2023-05-15,392.67,400.57,405.29,392.36,725521
2023-05-16,398.75,403.85,406.66,397.91,1884510
2023-05-17,400.5,413.97,433.62,380.56,1740726
2023-05-18,412.36,400.71,414.12,394.73,885647
2023-05-19,400.88,426.65,441.41,388.78,2888319
2023-05-22,426.9,440.69,442.06,423.09,934429
2023-05-23,439.22,426.67,441.78,413.32,1284035
2023-05-24,422.13,438.18,455.31,411.19,1732063
2023-05-25,439.67,446.18,451.62,436.65,1146068
2023-05-26,446.89,464.88,469.53,443.26,790386
2023-05-29,461.41,479.38,499.93,454.23,1411873
2023-05-30,484.67,484.52,484.83,484.31,1914629
2023-05-31,488.32,476.4,501.02,472.93,717634
2023-06-01,477.48,469.23,485.0,468.11,912894
2023-06-02,471.15,466.74,472.28,466.37,828038
2023-06-05,464.81,466.82,468.65,462.29,823313
2023-06-06,467.63,459.34,471.63,458.82,2144690
2023-06-07,461.46,473.06,480.91,449.93,703103
2023-06-08,469.96,473.78,475.73,466.38,1213645
2023-06-09,475.53,473.77,477.36,472.28,741317
2023-06-12,473.84,456.53,498.09,453.91,2505947
2023-06-13,454.79,471.77,477.82,443.57,721486
2023-06-14,471.32,469.64,471.88,469.51,1986169
2023-06-15,469.08,467.62,469.16,466.98,634450
2023-06-16,467.81,484.5,486.63,463.41,882161
2023-06-19,482.03,480.37,482.41,479.3,1226266
2023-06-20,481.04,497.43,506.18,470.56,724033
2023-06-21,493.28,487.88,499.55,481.5,671077
2023-06-22,487.75,505.96,528.29,460.65,704102
2023-06-23,501.69,508.72,509.46,493.96,1543204
2023-06-26,507.45,508.81,509.1,506.77,1234560
2023-06-27,507.43,504.49,512.73,504.32,1752133
2023-06-28,506.77,498.24,519.9,488.72,1317325
2023-06-29,495.93,506.61,511.66,489.84,2347610
2023-06-30,508.61,509.67,510.23,508.38,1020985
2023-07-03,505.9,519.55,524.61,503.21,725132
2023-07-04,512.92,517.24,517.59,510.48,1038329
2023-07-05,513.84,514.62,515.01,513.78,686805
2023-07-06,514.72,520.6,522.65,513.44,1410970
2023-07-07,519.0,522.15,522.7,518.53,925840
2023-07-10,518.37,530.71,536.1,512.05,1588293
2023-07-11,529.54,515.72,541.66,504.08,884027
2023-07-12,514.98,526.91,535.21,501.74,796136
2023-07-13,527.21,521.77,537.51,511.81,561418
2023-07-14,517.98,528.63,533.77,510.37,1441280
2023-07-17,527.38,526.21,528.08,526.18,2035295
2023-07-18,523.72,507.11,526.02,497.27,1173803
2023-07-19,513.67,506.74,515.41,500.05,1658926
2023-07-20,508.89,513.59,519.46,504.84,1309654
2023-07-21,512.23,497.39,517.17,495.7,645920
2023-07-24,499.75,483.12,508.34,475.93,1966827
2023-07-25,486.18,488.76,492.96,484.13,1373784
2023-07-26,488.51,496.28,508.49,484.24,2027812
2023-07-27,498.93,508.87,523.9,495.28,1724877
2023-07-28,511.7,494.91,513.59,479.9,2519310
2023-07-31,494.61,497.09,498.69,493.37,1758117
2023-08-01,496.25,492.82,497.1,487.91,1317472
2023-08-02,493.68,509.12,510.01,486.42,1581200
2023-08-03,510.97,511.92,511.93,510.34,1783506
2023-08-04,510.79,522.1,522.3,502.87,1790886
2023-08-07,516.83,513.3,521.4,511.33,1045511
2023-08-08,515.14,540.75,546.02,497.52,2274078
2023-08-09,539.18,537.35,541.5,534.68,827908
2023-08-10,536.47,542.45,552.39,529.55,941609
2023-08-11,541.85,522.15,553.64,517.99,2335608
2023-08-14,521.8,528.14,533.86,514.4,1608675
2023-08-15,528.69,524.51,530.68,518.69,1000217
2023-08-16,521.48,507.9,537.5,502.32,1938629
2023-08-17,506.31,508.86,509.98,505.3,1606860
2023-08-18,510.65,498.8,520.4,497.7,2213356
2023-08-21,500.8,483.65,518.12,473.01,792783
2023-08-22,483.47,482.08,484.36,481.41,1236403
2023-08-23,480.63,460.84,486.98,434.44,1766541
2023-08-24,460.6,445.55,466.05,441.15,1000848
2023-08-25,444.51,452.38,461.14,432.18,1700741
2023-08-28,453.98,456.27,458.61,453.71,1326547
2023-08-29,456.73,451.09,458.72,444.5,918249
2023-08-30,454.43,458.88,465.43,453.84,1114363
2023-08-31,458.85,474.51,482.99,450.73,2299922
2023-09-01,473.63,470.27,479.4,466.13,1120916
2023-09-04,470.69,472.51,473.65,469.25,809367
2023-09-05,474.8,465.11,481.94,463.78,704819
2023-09-06,463.62,440.17,475.45,435.82,2668546
2023-09-07,437.78,435.97,439.28,434.5,657383
2023-09-08,437.43,436.88,437.87,436.74,1499495
2023-09-11,442.05,446.76,446.98,438.72,1791732
2023-09-12,449.35,458.74,462.79,446.88,1161018
2023-09-13,461.29,453.11,475.19,439.4,1519882
2023-09-14,454.58,445.9,456.41,441.87,1170448
2023-09-15,445.54,431.85,461.84,428.22,981042
2023-09-18,429.33,446.93,469.3,401.28,1547172
2023-09-19,447.48,431.57,450.57,425.69,903853
2023-09-20,431.73,426.73,436.88,425.84,1045010
2023-09-21,425.07,427.39,430.08,421.44,945870
2023-09-22,428.76,419.93,436.18,412.36,1933669
2023-09-25,418.17,404.02,425.62,394.44,2676590
2023-09-26,400.17,383.35,421.18,370.04,1400340
2023-09-27,385.17,384.26,385.43,383.98,2012756
2023-09-28,382.57,392.49,393.78,371.4,2051335
2023-09-29,387.87,374.55,390.96,362.89,2302241
2023-10-02,373.65,374.4,374.49,373.34,877286
2023-10-03,372.68,375.94,377.52,370.25,1035064
2023-10-04,375.89,365.29,389.26,356.39,702933
2023-10-05,364.28,362.3,364.87,359.82,1968116
2023-10-06,361.24,364.94,367.16,355.56,566853
2023-10-09,366.29,368.05,368.33,365.21,802743
2023-10-10,368.66,379.98,385.44,359.71,2040683
2023-10-11,379.83,394.55,398.64,379.55,1133010
2023-10-12,390.76,374.88,402.84,373.17,2692979
2023-10-13,377.39,368.18,381.67,367.78,2342572
2023-10-16,368.12,360.03,370.04,353.33,2045169
2023-10-17,359.67,361.34,361.79,358.36,1056363
2023-10-18,357.88,344.41,374.74,332.48,2297016
2023-10-19,343.48,341.52,343.98,340.63,1024779
2023-10-20,342.84,338.19,344.7,337.37,595262
2023-10-23,337.65,330.41,338.23,329.63,1758054
2023-10-24,331.97,343.14,344.28,329.3,2467704
2023-10-25,343.53,344.94,345.22,341.62,915228
2023-10-26,347.73,336.13,351.13,332.66,2585976
2023-10-27,335.8,342.08,343.78,333.53,1245404
2023-10-30,342.05,331.56,348.47,325.39,872843
2023-10-31,331.99,326.91,332.48,326.68,1628749
